,journal_title,article_title,contributors,year,doi
64,Journal of Meteorological Research,Journal of Meteorological Research,"['Weiping Li', 'Yanwu Zhang', 'Xueli Shi', 'Wenyan Zhou', 'Anning Huang', 'Mingquan Mu', 'Bo Qiu', 'Jinjun Ji']",2019,10.1007/s13351-019-9016-y
65,Hydrology and Earth System Sciences,Hydrology and Earth System Sciences,"['Tina Trautmann', 'Sujan Koirala', 'Nuno Carvalhais', 'Annette Eicker', 'Manfred Fink', 'Christoph Niemann', 'Martin Jung']",2018,10.5194/hess-22-4061-2018
66,Environmental Research Letters,Environmental Research Letters,"['Thanh Le', 'Kyung-Ja Ha', 'Deg-Hyo Bae']",2021,10.1088/1748-9326/ac13ed
67,Journal of Climate,Journal of Climate,"['Sanjiv Kumar', 'Matthew Newman', 'David M. Lawrence', 'Min-Hui Lo', 'Sathish Akula', 'Chia-Wei Lan', 'Ben Livneh', 'Danica Lombardozzi']",2020,10.1175/JCLI-D-19-0598.1
68,Environmental Research Letters,Environmental Research Letters,"['Akihiko Ito', 'Tomohiro Hajima', 'David M Lawrence', 'Victor Brovkin', 'Christine Delire', 'Bertrand Guenet', 'Chris D Jones', 'Sergey Malyshev', 'Stefano Materia', 'Sonali P McDermid', 'Daniele Peano', 'Julia Pongratz', 'Eddy Robertson', 'Elena Shevliakova', 'Nicolas Vuichard', 'David Wårlind', 'Andy Wiltshire', 'Tilo Ziehn']",2020,10.1088/1748-9326/abc912
69,Journal of Climate,Journal of Climate,"['Justin S. Mankin', 'Jason E. Smerdon', 'Benjamin I. Cook', 'A. Park Williams', 'Richard Seager']",2017,10.1175/JCLI-D-17-0213.1
70,Climate Dynamics,Climate Dynamics,"['Hervé Douville', 'B. Decharme', 'C. Delire', 'J. Colin', 'E. Joetzjer', 'R. Roehrig', 'D. Saint-Martin', 'T. Oudar', 'R. Stchepounoff', 'A. Voldoire']",2020,10.1007/s00382-020-05351-x
71,Geoscientific Model Development,Geoscientific Model Development,"['David M. Lawrence', 'George C. Hurtt', 'Almut Arneth', 'Victor Brovkin', 'Kate V. Calvin', 'Andrew D. Jones', 'Chris D. Jones', 'Peter J. Lawrence', 'Nathalie de Noblet-Ducoudré', 'Julia Pongratz', 'Sonia I. Seneviratne', 'Elena Shevliakova']",2016,10.5194/gmd-9-2973-2016
72,Environmental Research Letters,Environmental Research Letters,"['Lucas Hardouin', 'Christine Delire', 'Bertrand Decharme', 'David M Lawrence', 'Julia E M S Nabel', 'Victor Brovkin', 'Nathan Collier', 'Rosie Fisher', 'Forrest M Hoffman', 'Charles D Koven', 'Roland Séférian', 'Tobias Stacke']",2022,10.1088/1748-9326/ac888d
73,The Cryosphere,The Cryosphere,"['Lawrence Mudryk', 'María Santolaria-Otín', 'Gerhard Krinner', 'Martin Ménégoz', 'Chris Derksen', 'Claire Brutel-Vuilmet', 'Mike Brady', 'Richard Essery']",2020,10.5194/tc-14-2495-2020
74,Journal of Geophysical Research: Biogeosciences,Journal of Geophysical Research: Biogeosciences,"['Andrew M. Fox', 'Xueli Huo', 'Timothy J. Hoar', 'Hamid Dashti', 'William K. Smith', 'Natasha MacBean', 'Jeffrey L. Anderson', 'Matthew Roby', 'David J. P. Moore']",2022,10.1029/2022JG006830
75,Geoderma,Geoderma,"['Hailong He', 'Gerald N. Flerchinger', 'Yuki Kojima', 'Dong He', 'Stuart P. Hardegree', 'Miles F. Dyck', 'Robert Horton', 'Qingbai Wu', 'Bingcheng Si', 'Jialong Lv', 'Jinxin Wang']",2021,10.1016/j.geoderma.2021.115207
76,Earth System Dynamics,Earth System Dynamics,"['Sebastian Sippel', 'Jakob Zscheischler', 'Miguel D. Mahecha', 'Rene Orth', 'Markus Reichstein', 'Martha Vogel', 'Sonia I. Seneviratne']",2017,10.5194/esd-8-387-2017
77,Earth's Future,Earth's Future,"['Kate Marvel', 'Benjamin I. Cook', 'Céline Bonfils', 'Jason E. Smerdon', 'A. Park Williams', 'Haibo Liu']",2021,10.1029/2021EF002019
78,Journal of Hydrometeorology,Journal of Hydrometeorology,['various'],2022,10.1175/JHM-D-21-0071.1
79,Advances in Climate Change Research,Advances in Climate Change Research,"['Rongyun Tang', 'Jiafu Mao', 'Mingzhou Jin', 'Anping Chen', 'Yan Yu', 'Xiaoying Shi', 'Yulong Zhang', 'Forrest M. Hoffman', 'Min Xu', 'Yaoping Wang']",2021,10.1016/j.accre.2021.07.001
80,Hydrology and Earth System Sciences,Hydrology and Earth System Sciences,"['Eunkyo Seo', 'Paul A. Dirmeyer']",2022,10.5194/hess-26-5411-2022
81,Journal of Hydrology,Journal of Hydrology,"['Chris M. DeBeer', 'John W. Pomeroy']",2017,10.1016/j.jhydrol.2017.07.051
82,Progress in Earth and Planetary Science,Progress in Earth and Planetary Science,"['Akihiko Ito', 'Tomohiro Hajima']",2020,10.1186/s40645-020-00372-w
83,Global Change Biology,Global Change Biology,"['Zaichun Zhu', 'Shilong Piao', 'Xu Lian', 'Ranga B. Myneni', 'Shushi Peng', 'Hui Yang']",2017,10.1111/gcb.13723
84,Journal of Geophysical Research: Biogeosciences,Journal of Geophysical Research: Biogeosciences,"['Ke Zhang', 'Ashehad Ali', 'Alexander Antonarakis', 'Mahta Moghaddam', 'Sassan Saatchi', 'Alireza Tabatabaeenejad', 'Richard Chen', 'Sermsak Jaruwatanadilok', 'Richard Cuenca', 'Wade T. Crow', 'Paul Moorcroft']",2019,10.1029/2018JG004589
85,Frontiers in Environmental Science,Frontiers in Environmental Science,"['Paul A. Dirmeyer', 'Rama Sesha Sridhar Mantripragada', 'Bradley A. Gay', 'David K. D. Klein']",2022,10.3389/fenvs.2022.949250
86,The Cryosphere,The Cryosphere,"['Kuang-Yu Chang', 'William J. Riley', 'Patrick M. Crill', 'Robert F. Grant', 'Virginia I. Rich', 'Scott R. Saleska']",2019,10.5194/tc-13-647-2019
87,Climate Dynamics,Climate Dynamics,"['Boutheina Oueslati', 'Pierre Camberlin', 'Joël Zoungrana', 'Pascal Roucou', 'Saliou Diallo']",2018,10.1007/s00382-017-3661-6
88,Nature Communications,Nature Communications,"['Jianzhi Dong', 'Fangni Lei', 'Wade T. Crow']",2022,10.1038/s41467-021-27938-6
89,Advances in Climate Change Research,Advances in Climate Change Research,"['Wei-Ping Li', 'Yan-Wu Zhang', 'Mingquan Mu', 'Xue-Li Shi', 'Wen-Yan Zhou', 'Jin-Jun Ji']",2023,10.1016/j.accre.2023.02.001
90,Climate Dynamics,Climate Dynamics,"['Wilhelm May', 'Markku Rummukainen', 'Frederique Chéruy', 'Stefan Hagemann', 'Arndt Meier']",2017,10.1007/s00382-016-3408-9
91,Journal of Hydrometeorology,Journal of Hydrometeorology,"['A. M. Ukkola', 'A. J. Pitman', 'M. G. De Kauwe', 'G. Abramowitz', 'N. Herger', 'J. P. Evans', 'M. Decker']",2018,10.1175/JHM-D-17-0099.1
92,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['Akarsh Asoka', 'Brian Wardlow', 'Tadesse Tsegaye', 'Matthew Huber', 'Vimal Mishra']",2021,10.1029/2020JD033228
93,Climate Research,Climate Research,"['M Breil', 'N Laube', 'JG Pinto', 'G Schädler']",2019,10.3354/cr01548
94,Journal of Hydrology,Journal of Hydrology,"['Jiali Ju', 'Chuanhao Wu', 'Jiayun Li', 'Pat J.-F. Yeh', 'Bill X. Hu']",2023,10.1016/j.jhydrol.2023.129137
95,Earth System Science Data,Earth System Science Data,"['Joaquín Muñoz-Sabater', 'Emanuel Dutra', 'Anna Agustí-Panareda', 'Clément Albergel', 'Gabriele Arduini', 'Gianpaolo Balsamo', 'Souhail Boussetta', 'Margarita Choulga', 'Shaun Harrigan', 'Hans Hersbach', 'Brecht Martens', 'Diego G. Miralles', 'María Piles', 'Nemesio J. Rodríguez-Fernández', 'Ervin Zsoter', 'Carlo Buontempo', 'Jean-Noël Thépaut']",2021,10.5194/essd-13-4349-2021
96,Weather and Climate Dynamics,Weather and Climate Dynamics,"['Martin Wegmann', 'Yvan Orsolini', 'Antje Weisheimer', 'Bart van den Hurk', 'Gerrit Lohmann']",2021,10.5194/wcd-2-1245-2021
97,Atmospheric and Oceanic Science Letters,Atmospheric and Oceanic Science Letters,"['Aihui Wang', 'Xin Ma']",2023,10.1016/j.aosl.2022.100297
98,Journal of Hydrometeorology,Journal of Hydrometeorology,"['Aihui Wang', 'Xueli Shi']",2019,10.1175/JHM-D-19-0035.1
99,Environmental Research Letters,Environmental Research Letters,"['Corey Lesk', 'Weston Anderson']",2021,10.1088/1748-9326/abeb35
100,Science of The Total Environment,Science of The Total Environment,"['Efrén López-Blanco', 'Peter L. Langen', 'Mathew Williams', 'Jens Hesselbjerg Christensen', 'Fredrik Boberg', 'Kirsty Langley', 'Torben Røjle Christensen']",2022,10.1016/j.scitotenv.2022.157385
