,journal_title,article_title,contributors,year,doi
62,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Sarah Berthet', 'Roland Séférian', 'Clément Bricaud', 'Matthieu Chevallier', 'Aurore Voldoire', 'Christian Ethé']",2019,10.1029/2019MS001644
63,Journal of Geophysical Research: Oceans,Journal of Geophysical Research: Oceans,"['Tim DeVries', 'Mark Holzer']",2019,10.1029/2018JC014716
64,Geoscientific Model Development,Geoscientific Model Development,"['Hakase Hayashida', 'Meibing Jin', 'Nadja S. Steiner', 'Neil C. Swart', 'Eiji Watanabe', 'Russell Fiedler', 'Andrew McC. Hogg', 'Andrew E. Kiss', 'Richard J. Matear', 'Peter G. Strutton']",2021,10.5194/gmd-14-6847-2021
65,Nature Geoscience,Nature Geoscience,"['Andreas Oschlies', 'Peter Brandt', 'Lothar Stramma', 'Sunke Schmidtko']",2018,10.1038/s41561-018-0152-2
66,Biogeosciences,Biogeosciences,"['Vivek K. Arora', 'Anna Katavouta', 'Richard G. Williams', 'Chris D. Jones', 'Victor Brovkin', 'Pierre Friedlingstein', 'Jörg Schwinger', 'Laurent Bopp', 'Olivier Boucher', 'Patricia Cadule', 'Matthew A. Chamberlain', 'James R. Christian', 'Christine Delire', 'Rosie A. Fisher', 'Tomohiro Hajima', 'Tatiana Ilyina', 'Emilie Joetzjer', 'Michio Kawamiya', 'Charles D. Koven', 'John P. Krasting', 'Rachel M. Law', 'David M. Lawrence', 'Andrew Lenton', 'Keith Lindsay', 'Julia Pongratz', 'Thomas Raddatz', 'Roland Séférian', 'Kaoru Tachiiri', 'Jerry F. Tjiputra', 'Andy Wiltshire', 'Tongwen Wu', 'Tilo Ziehn']",2020,10.5194/bg-17-4173-2020
67,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Matthew C. Long', 'J. Keith Moore', 'Keith Lindsay', 'Michael Levy', 'Scott C. Doney', 'Jessica Y. Luo', 'Kristen M. Krumhardt', 'Robert T. Letscher', 'Maxwell Grover', 'Zephyr T. Sylvester']",2021,10.1029/2021MS002647
68,Frontiers in Marine Science,Frontiers in Marine Science,"['Baylor Fox-Kemper', 'Alistair Adcroft', 'Claus W. Böning', 'Eric P. Chassignet', 'Enrique Curchitser', 'Gokhan Danabasoglu', 'Carsten Eden', 'Matthew H. England', 'Rüdiger Gerdes', 'Richard J. Greatbatch', 'Stephen M. Griffies', 'Robert W. Hallberg', 'Emmanuel Hanert', 'Patrick Heimbach', 'Helene T. Hewitt', 'Christopher N. Hill', 'Yoshiki Komuro', 'Sonya Legg', 'Julien Le Sommer', 'Simona Masina', 'Simon J. Marsland', 'Stephen G. Penny', 'Fangli Qiao', 'Todd D. Ringler', 'Anne Marie Treguier', 'Hiroyuki Tsujino', 'Petteri Uotila', 'Stephen G. Yeager']",2019,10.3389/fmars.2019.00065
69,Geoscientific Model Development,Geoscientific Model Development,"['Reinel Sospedra-Alfonso', 'William J. Merryfield', 'George J. Boer', 'Viatsheslav V. Kharin', 'Woo-Sung Lee', 'Christian Seiler', 'James R. Christian']",2021,10.5194/gmd-14-6863-2021
70,Nature Reviews Methods Primers,Nature Reviews Methods Primers,"['Katja Fennel', 'Jann Paul Mattern', 'Scott C. Doney', 'Laurent Bopp', 'Andrew M. Moore', 'Bin Wang', 'Liuqian Yu']",2022,10.1038/s43586-022-00154-2
71,Geophysical Research Letters,Geophysical Research Letters,"['Damien Couespel', 'Marina Lévy', 'Laurent Bopp']",2019,10.1029/2019GL084162
72,Geoscientific Model Development,Geoscientific Model Development,"['Andrew Yool', 'Julien Palmiéri', 'Colin G. Jones', 'Lee de Mora', 'Till Kuhlbrodt', 'Ekatarina E. Popova', 'A. J. George Nurser', 'Joel Hirschi', 'Adam T. Blaker', 'Andrew C. Coward', 'Edward W. Blockley', 'Alistair A. Sellar']",2021,10.5194/gmd-14-3437-2021
73,Geophysical Research Letters,Geophysical Research Letters,"['Pearse James Buchanan', 'Alessandro Tagliabue']",2021,10.1029/2021GL094797
