,journal_title,article_title,contributors,year,doi
21,Climate Dynamics,Climate Dynamics,"['Tianyun Dong', 'Wenjie Dong']",2021,10.1007/s00382-021-05773-1
22,WIREs Climate Change,WIREs Climate Change,"['Deepti Singh', 'Subimal Ghosh', 'Mathew K. Roxy', 'Sonali McDermid']",2019,10.1002/wcc.571
23,Geoscientific Model Development,Geoscientific Model Development,"['Nathan P. Gillett', 'Hideo Shiogama', 'Bernd Funke', 'Gabriele Hegerl', 'Reto Knutti', 'Katja Matthes', 'Benjamin D. Santer', 'Daithi Stone', 'Claudia Tebaldi']",2016,10.5194/gmd-9-3685-2016
24,Sustainability,Sustainability,"['Buddhi Wijesiri', 'Erick Bandala', 'An Liu', 'Ashantha Goonetilleke']",2020,10.3390/su122410463
25,Climate Dynamics,Climate Dynamics,"['Martin B. Stolpe', 'Kevin Cowtan', 'Iselin Medhaug', 'Reto Knutti']",2021,10.1007/s00382-020-05493-y
26,International Journal of Climatology,International Journal of Climatology,"['Iracema F. A. Cavalcanti', 'Dayana C. Souza', 'Paulo Y. Kubota', 'Caio A. S. Coelho', 'Silvio N. Figueroa', 'Jessica C. A. Baker']",2022,10.1002/joc.7694
27,Climate Dynamics,Climate Dynamics,"['Hui Sun', 'Xiaodong Liu']",2021,10.1007/s00382-020-05593-9
28,Climate Dynamics,Climate Dynamics,"['Guojun Gu', 'Robert F. Adler']",2023,10.1007/s00382-022-06567-9
29,Atmosphere,Atmosphere,['Jinxiao Li'],2023,10.3390/atmos14050905
30,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['Ping Zhang', 'Anmin Duan']",2021,10.1029/2021JD034675
31,Journal of Climate,Journal of Climate,"['Shuai Hu', 'Bo Wu', 'Tianjun Zhou', 'Yongqiang Yu']",2022,10.1175/JCLI-D-21-0207.1
32,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['Minghao Yang', 'Chongyin Li', 'Dehai Luo', 'Yao Yao', 'Xin Li', 'Xiong Chen', 'Yang Lu']",2022,10.1029/2021JD035659
33,Climate Dynamics,Climate Dynamics,"['Tianyun Dong', 'Wenjie Dong', 'Taichen Feng', 'Xian Zhu']",2021,10.1007/s00382-020-05461-6
34,International Journal of Climatology,International Journal of Climatology,"['Jorge L. García‐Franco', 'Scott Osprey', 'Lesley J. Gray']",2021,10.1002/joc.7130
35,Climate Change Research Letters,Climate Change Research Letters,['振亚 宋'],2020,10.12677/CCRL.2020.91004
36,Climate Dynamics,Climate Dynamics,"['Xin Huang', 'Tianjun Zhou', 'Wenxia Zhang', 'Jie Jiang', 'Puxi Li', 'Yin Zhao']",2019,10.1007/s00382-019-04982-z
37,Atmospheric and Oceanic Science Letters,Atmospheric and Oceanic Science Letters,"['Yiqiong TANG', 'Bian HE', 'Qing BAO', 'Yimin LIU', 'Jinxiao LI', 'Guoxiong WU']",2020,10.1080/16742834.2020.1776088
38,book,Interacting Climates of Ocean Basins,['Carlos R. Mechoso'],2020,10.1017/9781108610995
39,Journal of Geophysical Research: Oceans,Journal of Geophysical Research: Oceans,"['Ying Bao', 'Zhenya Song', 'Fangli Qiao']",2020,10.1029/2019JC016036
40,Geophysical Research Letters,Geophysical Research Letters,"['Kaiwen Zhang', 'Zhiyan Zuo', 'Renhe Zhang', 'Dong Xiao', 'Liang Qiao']",2022,10.1029/2022GL097736
41,Journal of Climate,Journal of Climate,"['Wei-Ting Chen', 'Chien-Ming Wu', 'Hsi-Yen Ma']",2019,10.1175/JCLI-D-18-0660.1
42,Geoscientific Model Development,Geoscientific Model Development,"['Martin Juckes', 'Karl E. Taylor', 'Paul J. Durack', 'Bryan Lawrence', 'Matthew S. Mizielinski', 'Alison Pamment', 'Jean-Yves Peterschmitt', 'Michel Rixen', 'Stéphane Sénési']",2020,10.5194/gmd-13-201-2020
43,Nature Geoscience,Nature Geoscience,"['Michela Biasutti', 'Aiko Voigt', 'William R. Boos', 'Pascale Braconnot', 'Julia C. Hargreaves', 'Sandy P. Harrison', 'Sarah M. Kang', 'Brian E. Mapes', 'Jacob Scheff', 'Courtney Schumacher', 'Adam H. Sobel', 'Shang-Ping Xie']",2018,10.1038/s41561-018-0137-1
44,Environmental Research Letters,Environmental Research Letters,"['Yongkun Xie', 'Jianping Huang', 'Guoxiong Wu', 'Nan Lei', 'Yimin Liu']",2023,10.1088/1748-9326/acbdb1
45,Geoscientific Model Development,Geoscientific Model Development,"['Charlotte Pascoe', 'Bryan N. Lawrence', 'Eric Guilyardi', 'Martin Juckes', 'Karl E. Taylor']",2020,10.5194/gmd-13-2149-2020
46,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Romain Roehrig', 'Isabelle Beau', 'David Saint‐Martin', 'Antoinette Alias', 'Bertrand Decharme', 'Jean‐François Guérémy', 'Aurore Voldoire', 'Ahmat Younous Abdel‐Lathif', 'Eric Bazile', 'Sophie Belamari', 'Sebastien Blein', 'Dominique Bouniol', 'Yves Bouteloup', 'Julien Cattiaux', 'Fabrice Chauvin', 'Matthieu Chevallier', 'Jeanne Colin', 'Hervé Douville', 'Pascal Marquet', 'Martine Michou', 'Pierre Nabat', 'Thomas Oudar', 'Philippe Peyrillé', 'Jean‐Marcel Piriou', 'David Salas\xa0y\xa0Mélia', 'Roland Séférian', 'Stéphane Sénési']",2020,10.1029/2020MS002075
47,Journal of Climate,Journal of Climate,"['Yu Huang', 'Bo Wu', 'Tim Li', 'Tianjun Zhou', 'Bo Liu']",2019,10.1175/JCLI-D-18-0452.1
48,Environmental Research Letters,Environmental Research Letters,"['Tianjun Zhou', 'Wenxia Zhang']",2021,10.1088/1748-9326/abede8
49,Journal of Climate,Journal of Climate,"['Zhiyan Zuo', 'Kaiwen Zhang']",2023,10.1175/JCLI-D-21-0944.1
50,International Journal of Climatology,International Journal of Climatology,"['Feifei Li', 'Bin Wang', 'Yujun He', 'Wenyu Huang', 'Shiming Xu', 'Li Liu', 'Juanjuan Liu', 'Lijuan Li', 'Yong Wang']",2021,10.1002/joc.7141
51,npj Climate and Atmospheric Science,npj Climate and Atmospheric Science,"['Yong Liu', 'Huijun Wang', 'Huopo Chen', 'Zhongshi Zhang', 'Hua Li', 'Bo Liu']",2023,10.1038/s41612-023-00369-4
52,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['Zhen Liu', 'Massimo A. Bollasina', 'Laura J. Wilcox', 'José M. Rodríguez', 'Leighton A. Regayre']",2021,10.1029/2020JD034342
53,The Monsoon,An Introduction to Large-Scale Tropical Meteorology,['Vasubandhu Misra'],2023,10.1007/978-3-031-12887-5_2
54,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['Jiandong Li', 'Zhian Sun', 'Yimin Liu', 'Qinglong You', 'Guoxing Chen', 'Qing Bao']",2021,10.1029/2020JD034345
55,Advances in Atmospheric Sciences,Advances in Atmospheric Sciences,"['Kai Chi Wong', 'Senfeng Liu', 'Andrew G. Turner', 'Reinhard K. Schiemann']",2018,10.1007/s00376-018-7269-5
56,Atmosphere,Atmosphere,"['Jinxiao Li', 'Qun Tian', 'Zili Shen', 'Zixiang Yan', 'Majun Li', 'Jiaqing Xue', 'Yaoxian Yang', 'Lingjun Zeng', 'Yuxin Zang', 'Siyuan Li']",2022,10.3390/atmos14010085
57,Journal of Hydrology: Regional Studies,Journal of Hydrology: Regional Studies,"['Xin Li', 'Guohua Fang', 'Xin Wen', 'Ming Xu', 'Yu Zhang']",2022,10.1016/j.ejrh.2022.101103
58,Geoscientific Model Development,Geoscientific Model Development,"['Jinxiao Li', 'Qing Bao', 'Yimin Liu', 'Lei Wang', 'Jing Yang', 'Guoxiong Wu', 'Xiaofei Wu', 'Bian He', 'Xiaocong Wang', 'Xiaoqi Zhang', 'Yaoxian Yang', 'Zili Shen']",2021,10.5194/gmd-14-6113-2021
59,Weather and Climate,Tropical Marine Ecology,['various'],2021,10.1002/9781119568919.ch2
60,Advances in Atmospheric Sciences,Advances in Atmospheric Sciences,"['Yajuan Song', 'Xinfang Li', 'Ying Bao', 'Zhenya Song', 'Meng Wei', 'Qi Shu', 'Xiaodan Yang']",2020,10.1007/s00376-020-9288-2
61,Combined Oceanic Influences on Continental Climates,Interacting Climates of Ocean Basins,"['Akio Kitoh', 'Elsa Mohino', 'Yihui Ding', 'Kavirajan Rajendran', 'Tercio Ambrizzi', 'Jose Marengo', 'Victor Magaña']",2020,10.1017/9781108610995.008
