,journal_title,article_title,contributors,year,doi
12,Geophysical Research Letters,Geophysical Research Letters,"['Yusuke Ushijima', 'Hiroyuki Tsujino', 'Kei Sakamoto', 'Masayoshi Ishii', 'Tsuyoshi Koshiro', 'Naga Oshima']",2022,10.1029/2022GL099987
13,Journal of Meteorological Research,Journal of Meteorological Research,"['Wenxia Zhang', 'Liwen Ren', 'Tianjun Zhou']",2022,10.1007/s13351-022-1109-3
14,Geophysical Research Letters,Geophysical Research Letters,"['J. G. Lester', 'N. S. Lovenduski', 'H. D. Graven', 'M. C. Long', 'K. Lindsay']",2020,10.1029/2020GL087585
15,Journal of Water and Climate Change,Journal of Water and Climate Change,"['Nishtha Agrawal', 'Vivek K. Pandey', 'Shailendra K. Mishra', 'Vinay S. Pandey']",2021,10.2166/wcc.2020.072
16,Environmental Research Letters,Environmental Research Letters,"['Matthew B Menary', 'Juliette Mignot', 'Jon Robson']",2021,10.1088/1748-9326/ac06fb
17,International Journal of Climatology,International Journal of Climatology,"['Zhiyuan Wang', 'Jianglin Wang', 'Jia Jia', 'Xiaoyi Shi', 'Sisi Wang', 'Chunhua Pan']",2022,10.1002/joc.7595
18,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['Deepti Singh', 'Sonali P. McDermid', 'Benjamin I. Cook', 'Michael J. Puma', 'Larissa Nazarenko', 'Maxwell Kelley']",2018,10.1029/2018JD028874
19,Geoscientific Model Development,Geoscientific Model Development,"['Yann Quilcaille', 'Thomas Gasser', 'Philippe Ciais', 'Olivier Boucher']",2023,10.5194/gmd-16-1129-2023
20,Earth and Space Science,Earth and Space Science,"['Gerald A. Meehl', 'Julie M. Arblaster', 'Susan Bates', 'Jadwiga H. Richter', 'Claudia Tebaldi', 'Andrew Gettelman', 'Brian Medeiros', 'Julio Bacmeister', 'Patricia DeRepentigny', 'Nan Rosenbloom', 'Christine Shields', 'Aixue Hu', 'Haiyan Teng', 'Michael J. Mills', 'Gary Strand']",2020,10.1029/2020EA001296
21,Geophysical Research Letters,Geophysical Research Letters,"['Caroline M. Wainwright', 'Richard P. Allan', 'Emily Black']",2022,10.1029/2021GL097231
22,Earth's Future,Earth's Future,"['Paul‐Arthur Monerie', 'Andrea J. Dittus', 'Laura J. Wilcox', 'Andrew G. Turner']",2023,10.1029/2022EF002995
23,Science Advances,Science Advances,"['Christopher W. Callahan', 'Justin S. Mankin']",2022,10.1126/sciadv.add3726
24,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Jean‐Christophe Golaz', 'Luke P. Van Roekel', 'Xue Zheng', 'Andrew F. Roberts', 'Jonathan D. Wolfe', 'Wuyin Lin', 'Andrew M. Bradley', 'Qi Tang', 'Mathew E. Maltrud', 'Ryan M. Forsyth', 'Chengzhu Zhang', 'Tian Zhou', 'Kai Zhang', 'Charles S. Zender', 'Mingxuan Wu', 'Hailong Wang', 'Adrian K. Turner', 'Balwinder Singh', 'Jadwiga H. Richter', 'Yi Qin', 'Mark R. Petersen', 'Azamat Mametjanov', 'Po‐Lun Ma', 'Vincent E. Larson', 'Jayesh Krishna', 'Noel D. Keen', 'Nicole Jeffery', 'Elizabeth C. Hunke', 'Walter M. Hannah', 'Oksana Guba', 'Brian M. Griffin', 'Yan Feng', 'Darren Engwirda', 'Alan V. Di Vittorio', 'Cheng Dang', 'LeAnn M. Conlon', 'Chih‐Chieh‐Jack Chen', 'Michael A. Brunke', 'Gautam Bisht', 'James J. Benedict', 'Xylar S. Asay‐Davis', 'Yuying Zhang', 'Meng Zhang', 'Xubin Zeng', 'Shaocheng Xie', 'Phillip J. Wolfram', 'Tom Vo', 'Milena Veneziani', 'Teklu K. Tesfa', 'Sarat Sreepathi', 'Andrew G. Salinger', 'J. E. Jack Reeves Eyre', 'Michael J. Prather', 'Salil Mahajan', 'Qing Li', 'Philip W. Jones', 'Robert L. Jacob', 'Gunther W. Huebler', 'Xianglei Huang', 'Benjamin R. Hillman', 'Bryce E. Harrop', 'James G. Foucar', 'Yilin Fang', 'Darin S. Comeau', 'Peter M. Caldwell', 'Tony Bartoletti', 'Karthik Balaguru', 'Mark A. Taylor', 'Renata B. McCoy', 'L. Ruby Leung', 'David C. Bader']",2022,10.1029/2022MS003156
25,Science of The Total Environment,Science of The Total Environment,"['Xiaoxiang Guan', 'Jianyun Zhang', 'Zhenxin Bao', 'Cuishan Liu', 'Junliang Jin', 'Guoqing Wang']",2021,10.1016/j.scitotenv.2021.149277
26,Communications Earth & Environment,Communications Earth & Environment,['Bjørn H. Samset'],2022,10.1038/s43247-022-00576-6
27,Geophysical Research Letters,Geophysical Research Letters,"['Haosu Tang', 'Jun Wang', 'Kaiming Hu', 'Gang Huang', 'Jasti S. Chowdary', 'Ya Wang', 'Ziyue Wang', 'Bin Tang']",2022,10.1029/2021GL096377
28,Industrial Crops and Products,Industrial Crops and Products,"['Peng Zhan', 'Feiyang Wang', 'Pengguo Xia', 'Guanghua Zhao', 'Meitang Wei', 'Fugang Wei', 'Ruilian Han']",2022,10.1016/j.indcrop.2021.114416
29,Climate Dynamics,Climate Dynamics,"['Nicolas Freychet', 'Simon F. B. Tett', 'Fangxing Tian', 'Sihan Li', 'Buwen Dong', 'Sarah Sparrow']",2022,10.1007/s00382-022-06137-z
30,Nature Communications,Nature Communications,"['Yeon-Hee Kim', 'Seung-Ki Min', 'Nathan P. Gillett', 'Dirk Notz', 'Elizaveta Malinina']",2023,10.1038/s41467-023-38511-8
31,Environmental Research Letters,Environmental Research Letters,"['Ivonne M García-Martínez', 'Massimo A Bollasina', 'Sabine Undorf']",2020,10.1088/1748-9326/abbe45
32,Science China Earth Sciences,Science China Earth Sciences,"['Tianjun Zhou', 'Wenxia Zhang', 'Lixia Zhang', 'Xuebin Zhang', 'Yun Qian', 'Dongdong Peng', 'Shuangmei Ma', 'Buwen Dong']",2020,10.1007/s11430-019-9613-9
33,Geophysical Research Letters,Geophysical Research Letters,"['Christopher J. Smith', 'Piers M. Forster']",2021,10.1029/2021GL094948
34,Geophysical Research Letters,Geophysical Research Letters,"['Hege‐Beate Fredriksen', 'Christopher J. Smith', 'Angshuman Modak', 'Maria Rugenstein']",2023,10.1029/2023GL102916
35,Weather and Climate Extremes,Weather and Climate Extremes,"['Dáithí A. Stone', 'Suzanne M. Rosier', 'Leroy Bird', 'Luke J. Harrington', 'Sapna Rana', 'Stephen Stuart', 'Sam M. Dean']",2022,10.1016/j.wace.2022.100427
36,Geophysical Research Letters,Geophysical Research Letters,"['Léo Clauzel', 'Martin Ménégoz', 'Adrien Gilbert', 'Olivier Gagliardini', 'Delphine Six', 'Guillaume Gastineau', 'Christian Vincent']",2023,10.1029/2022GL100363
37,International Journal of Climatology,International Journal of Climatology,"['Ting Hu', 'Ying Sun']",2022,10.1002/joc.7402
38,Earth System Dynamics,Earth System Dynamics,"['Aurélien Ribes', 'Julien Boé', 'Saïd Qasmi', 'Brigitte Dubuisson', 'Hervé Douville', 'Laurent Terray']",2022,10.5194/esd-13-1397-2022
39,Geoscientific Model Development,Geoscientific Model Development,"['Martin Juckes', 'Karl E. Taylor', 'Paul J. Durack', 'Bryan Lawrence', 'Matthew S. Mizielinski', 'Alison Pamment', 'Jean-Yves Peterschmitt', 'Michel Rixen', 'Stéphane Sénési']",2020,10.5194/gmd-13-201-2020
40,Frontiers in Climate,Frontiers in Climate,"['Doug M. Smith', 'Nathan P. Gillett', 'Isla R. Simpson', 'Panos J. Athanasiadis', 'Johanna Baehr', 'Ingo Bethke', 'Tarkan A. Bilge', 'Rémy Bonnet', 'Olivier Boucher', 'Kirsten L. Findell', 'Guillaume Gastineau', 'Silvio Gualdi', 'Leon Hermanson', 'L. Ruby Leung', 'Juliette Mignot', 'Wolfgang A. Müller', 'Scott Osprey', 'Odd Helge Otterå', 'Geeta G. Persad', 'Adam A. Scaife', 'Gavin A. Schmidt', 'Hideo Shiogama', 'Rowan T. Sutton', 'Didier Swingedouw', 'Shuting Yang', 'Tianjun Zhou', 'Tilo Ziehn']",2022,10.3389/fclim.2022.955414
41,Nature Geoscience,Nature Geoscience,"['Bjørn H. Samset', 'Marianne T. Lund', 'Massimo Bollasina', 'Gunnar Myhre', 'Laura Wilcox']",2019,10.1038/s41561-019-0424-5
42,Nature,Nature,"['Taimoor Sohail', 'Jan D. Zika', 'Damien B. Irving', 'John A. Church']",2022,10.1038/s41586-021-04370-w
43,Science Advances,Science Advances,"['Aurélien Ribes', 'Saïd Qasmi', 'Nathan P. Gillett']",2021,10.1126/sciadv.abc0671
44,Advances in Climate Change Research,Advances in Climate Change Research,"['Hai-Xia Xiao', 'Xi Liu', 'Rong Yu', 'Bin Yao', 'Feng Zhang', 'Ya-Qiang Wang']",2022,10.1016/j.accre.2022.06.001
45,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Kevin M. Grise', 'Sean M. Davis']",2020,10.5194/acp-20-5249-2020
46,Nature Climate Change,Nature Climate Change,"['Nathan P. Gillett', 'Megan Kirchmeier-Young', 'Aurélien Ribes', 'Hideo Shiogama', 'Gabriele C. Hegerl', 'Reto Knutti', 'Guillaume Gastineau', 'Jasmin G. John', 'Lijuan Li', 'Larissa Nazarenko', 'Nan Rosenbloom', 'Øyvind Seland', 'Tongwen Wu', 'Seiji Yukimoto', 'Tilo Ziehn']",2021,10.1038/s41558-020-00965-9
47,Historical changes in aerosol,Aerosols and Climate,"['Michael Schulz', 'Joseph R. McConnell']",2022,10.1016/B978-0-12-819766-0.00010-9
48,Geophysical Research Letters,Geophysical Research Letters,"['Jie Jiang', 'Tianjun Zhou']",2021,10.1029/2020GL092156
49,Nature Communications,Nature Communications,"['Daokai Xue', 'Jian Lu', 'L. Ruby Leung', 'Haiyan Teng', 'Fengfei Song', 'Tianjun Zhou', 'Yaocun Zhang']",2023,10.1038/s41467-023-39460-y
50,Geophysical Research Letters,Geophysical Research Letters,"['Guy Dagan', 'Philip Stier', 'Duncan Watson‐Parris']",2020,10.1029/2020GL090778
51,Environmental Data Science,Environmental Data Science,"['Constantin Bône', 'Guillaume Gastineau', 'Sylvie Thiria', 'Patrick Gallinari']",2022,10.1017/eds.2022.17
52,Geoscientific Model Development,Geoscientific Model Development,"['William J. Collins', 'Jean-François Lamarque', 'Michael Schulz', 'Olivier Boucher', 'Veronika Eyring', 'Michaela I. Hegglin', 'Amanda Maycock', 'Gunnar Myhre', 'Michael Prather', 'Drew Shindell', 'Steven J. Smith']",2017,10.5194/gmd-10-585-2017
53,Scientific Reports,Scientific Reports,"['Shouro Dasgupta', 'Elizabeth J. Z. Robinson']",2022,10.1038/s41598-022-08696-x
54,npj Climate and Atmospheric Science,npj Climate and Atmospheric Science,"['Nikolaos Christidis', 'Dann Mitchell', 'Peter A. Stott']",2023,10.1038/s41612-023-00377-4
55,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Jie Zhang', 'Kalli Furtado', 'Steven T. Turnock', 'Jane P. Mulcahy', 'Laura J. Wilcox', 'Ben B. Booth', 'David Sexton', 'Tongwen Wu', 'Fang Zhang', 'Qianxia Liu']",2021,10.5194/acp-21-18609-2021
56,ENSO Modeling,El Niño Southern Oscillation in a Changing Climate,"['Eric Guilyardi', 'Antonietta Capotondi', 'Matthieu Lengaigne', 'Sulian Thual', 'Andrew T. Wittenberg']",2020,10.1002/9781119548164.ch9
57,Paleoceanography and Paleoclimatology,Paleoceanography and Paleoclimatology,"['Nathalie F. Goodkin', 'Dhrubajyoti Samanta', 'Annette Bolton', 'Maria Rosabelle Ong', 'Phan Kim Hoang', 'Si Tuan Vo', 'Kristopher B. Karnauskas', 'Konrad A. Hughen']",2021,10.1029/2021PA004233
58,Nature Communications,Nature Communications,"['Yanfeng Wang', 'Ping Huang']",2022,10.1038/s41467-022-30104-1
59,Geoscientific Model Development,Geoscientific Model Development,"['Charlotte Pascoe', 'Bryan N. Lawrence', 'Eric Guilyardi', 'Martin Juckes', 'Karl E. Taylor']",2020,10.5194/gmd-13-2149-2020
60,Climate Dynamics,Climate Dynamics,"['D. C. Ayantika', 'R. Krishnan', 'M. Singh', 'P. Swapna', 'N. Sandeep', 'A. G. Prajeesh', 'R. Vellore']",2021,10.1007/s00382-020-05551-5
61,Environmental Research Letters,Environmental Research Letters,"['Xiadong An', 'Wen Chen', 'Weihang Zhang', 'Shangfeng Chen', 'Tianjiao Ma', 'Fei Wang', 'Lifang Sheng']",2023,10.1088/1748-9326/acdd84
62,Hydrological Processes,Hydrological Processes,"['Miao Sun', 'Chengsheng Yan', 'Nana Zhao', 'Xining Zhao', 'Xuerui Gao', 'Yingxin Lian', 'Yujie Yuan', 'Hao Yang']",2021,10.1002/hyp.14362
63,Environmental Research Letters,Environmental Research Letters,"['Jian Cao', 'Hao Wang', 'Haikun Zhao', 'Bin Wang', 'Liguang Wu', 'Chao Wang']",2022,10.1088/1748-9326/ac8c5b
64,Geophysical Research Letters,Geophysical Research Letters,"['Matthew B. Menary', 'Jon Robson', 'Richard P. Allan', 'Ben B. B. Booth', 'Christophe Cassou', 'Guillaume Gastineau', 'Jonathan Gregory', 'Dan Hodson', 'Colin Jones', 'Juliette Mignot', 'Mark Ringer', 'Rowan Sutton', 'Laura Wilcox', 'Rong Zhang']",2020,10.1029/2020GL088166
65,International Journal of Climatology,International Journal of Climatology,"['Dáithí A. Stone', 'Pardeep Pall']",2021,10.1002/joc.7002
66,Geophysical Research Letters,Geophysical Research Letters,"['L. S. Jackson', 'A. C. Maycock', 'T. Andrews', 'H.‐B. Fredriksen', 'C. J. Smith', 'P. M. Forster']",2022,10.1029/2022GL098808
67,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['Y. Iizuka', 'R. Uemura', 'H. Matsui', 'N. Oshima', 'K. Kawakami', 'S. Hattori', 'H. Ohno', 'S. Matoba']",2022,10.1029/2022JD036880
68,Journal of Climate,Journal of Climate,"['Jon Robson', 'Matthew B. Menary', 'Rowan T. Sutton', 'Jenny Mecking', 'Jonathan M. Gregory', 'Colin Jones', 'Bablu Sinha', 'David P. Stevens', 'Laura J. Wilcox']",2022,10.1175/JCLI-D-22-0124.1
69,Geophysical Research Letters,Geophysical Research Letters,"['P. V. Rajesh', 'B. N. Goswami']",2022,10.1029/2021GL096671
70,Journal of Climate,Journal of Climate,"['Giuliana Pallotta', 'Benjamin D. Santer']",2020,10.1175/JCLI-D-20-0023.1
71,Journal of Climate,Journal of Climate,"['Jinlin Zha', 'Cheng Shen', 'Deming Zhao', 'Jinming Feng', 'Zhongfeng Xu', 'Jian Wu', 'Wenxuan Fan', 'Meng Luo', 'Liya Zhang']",2022,10.1175/JCLI-D-21-0577.1
72,Nature Communications,Nature Communications,"['Jian Cao', 'Haikun Zhao', 'Bin Wang', 'Liguang Wu']",2021,10.1038/s41467-021-27030-z
73,Geophysical Research Letters,Geophysical Research Letters,"['Flavio Lehner', 'Sloan Coats']",2021,10.1029/2021GL095127
74,Environmental Research Letters,Environmental Research Letters,"['Nikolaos Christidis', 'Yasuyuki Aono', 'Peter A Stott']",2022,10.1088/1748-9326/ac6bb4
75,Earth's Future,Earth's Future,"['Geert Jan Van Oldenborgh', 'Michael F. Wehner', 'Robert Vautard', 'Friederike E. L. Otto', 'Sonia I. Seneviratne', 'Peter A. Stott', 'Gabriele C. Hegerl', 'Sjoukje Y. Philip', 'Sarah F. Kew']",2022,10.1029/2021EF002271
76,WIREs Climate Change,WIREs Climate Change,"['Deepti Singh', 'Subimal Ghosh', 'Mathew K. Roxy', 'Sonali McDermid']",2019,10.1002/wcc.571
77,International Journal of Climatology,International Journal of Climatology,"['Luc Yannick Andréas Randriamarolaza', 'Enric Aguilar', 'Oleg Skrynyk']",2023,10.1002/joc.8065
78,International Journal of Climatology,International Journal of Climatology,"['Toshichika Iizumi', 'Hideo Shiogama', 'Yukiko Imada', 'Naota Hanasaki', 'Hiroki Takikawa', 'Motoki Nishimori']",2018,10.1002/joc.5818
79,Climate Dynamics,Climate Dynamics,"['Roberto A. F. Bilbao', 'Jonathan M. Gregory', 'Nathaelle Bouttes', 'Matthew D. Palmer', 'Peter Stott']",2019,10.1007/s00382-019-04910-1
80,Frontiers in Earth Science,Frontiers in Earth Science,"['Ling Zuo', 'Lijuan Li', 'Bin Wang', 'Tao Feng', 'Youli Chang']",2023,10.3389/feart.2022.1061369
81,Global and Planetary Change,Global and Planetary Change,"['Hong Yin', 'Ying Sun', 'Ming-Yong Li']",2022,10.1016/j.gloplacha.2021.103715
82,Climate Dynamics,Climate Dynamics,"['Yan Guo', 'Buwen Dong', 'Jiangshan Zhu']",2023,10.1007/s00382-022-06453-4
83,Journal of Southern Hemisphere Earth Systems Science,Journal of Southern Hemisphere Earth Systems Science,"['C. Mackallah', 'M. A. Chamberlain', 'R. M. Law', 'M. Dix', 'T. Ziehn', 'D. Bi', 'R. Bodman', 'J. R. Brown', 'P. Dobrohotoff', 'K. Druken', 'B. Evans', 'I. N. Harman', 'H. Hayashida', 'R. Holmes', 'A. E. Kiss', 'A. Lenton', 'Y. Liu', 'S. Marsland', 'K. Meissner', 'L. Menviel', 'S. O’Farrell', 'H. A. Rashid', 'S. Ridzwan', 'A. Savita', 'J. Srbinovsky', 'A. Sullivan', 'C. Trenham', 'P. F. Vohralik', 'Y.-P. Wang', 'G. Williams', 'M. T. Woodhouse', 'N. Yeung']",2022,10.1071/ES21031
84,Nature,Nature,"['Hideo Shiogama', 'Masahiro Watanabe', 'Hyungjun Kim', 'Nagio Hirota']",2022,10.1038/s41586-021-04310-8
85,Geosciences,Geosciences,"['Nathan Kong', 'Wei Liu']",2023,10.3390/geosciences13020058
86,Environmental Research Letters,Environmental Research Letters,"['Cheng Shen', 'Jinlin Zha', 'Deming Zhao', 'Jian Wu', 'Wenxuan Fan', 'Mengxi Yang', 'Zhibo Li']",2021,10.1088/1748-9326/ac1378
87,Geophysical Research Letters,Geophysical Research Letters,"['Michiya Hayashi', 'Hideo Shiogama', 'Seita Emori', 'Tomoo Ogura', 'Nagio Hirota']",2021,10.1029/2020GL090956
88,Environmental Research Letters,Environmental Research Letters,"['Xiaoxin Wang', 'Xianmei Lang', 'Dabang Jiang']",2022,10.1088/1748-9326/ac4d4e
89,npj Climate and Atmospheric Science,npj Climate and Atmospheric Science,"['Huan Wang', 'Zhiyan Zuo', 'Liang Qiao', 'Kaiwen Zhang', 'Cheng Sun', 'Dong Xiao', 'Zouxing Lin', 'Lulei Bu', 'Ruonan Zhang']",2022,10.1038/s41612-022-00307-w
90,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Daniel P. Grosvenor', 'Kenneth S. Carslaw']",2023,10.5194/acp-23-6743-2023
91,Environmental Research Letters,Environmental Research Letters,"['Lukas Gudmundsson', 'Josefine Kirchner', 'Anne Gädeke', 'Jeannette Noetzli', 'Boris K Biskaborn']",2022,10.1088/1748-9326/ac8ec2
92,Earth System Science Data,Earth System Science Data,"['Piers M. Forster', 'Christopher J. Smith', 'Tristram Walsh', 'William F. Lamb', 'Robin Lamboll', 'Mathias Hauser', 'Aurélien Ribes', 'Debbie Rosen', 'Nathan Gillett', 'Matthew D. Palmer', 'Joeri Rogelj', 'Karina von Schuckmann', 'Sonia I. Seneviratne', 'Blair Trewin', 'Xuebin Zhang', 'Myles Allen', 'Robbie Andrew', 'Arlene Birt', 'Alex Borger', 'Tim Boyer', 'Jiddu A. Broersma', 'Lijing Cheng', 'Frank Dentener', 'Pierre Friedlingstein', 'José M. Gutiérrez', 'Johannes Gütschow', 'Bradley Hall', 'Masayoshi Ishii', 'Stuart Jenkins', 'Xin Lan', 'June-Yi Lee', 'Colin Morice', 'Christopher Kadow', 'John Kennedy', 'Rachel Killick', 'Jan C. Minx', 'Vaishali Naik', 'Glen P. Peters', 'Anna Pirani', 'Julia Pongratz', 'Carl-Friedrich Schleussner', 'Sophie Szopa', 'Peter Thorne', 'Robert Rohde', 'Maisa Rojas Corradi', 'Dominik Schumacher', 'Russell Vose', 'Kirsten Zickfeld', 'Valérie Masson-Delmotte', 'Panmao Zhai']",2023,10.5194/essd-15-2295-2023
93,Environmental Research Letters,Environmental Research Letters,"['Xian Zhu', 'Shao-Yi Lee', 'Xiaohang Wen', 'Zhigang Wei', 'Zhenming Ji', 'Zhiyuan Zheng', 'Wenjie Dong']",2021,10.1088/1748-9326/ac0662
94,Environmental Research Letters,Environmental Research Letters,"['H Wan', 'M C Kirchmeier-Young', 'X Zhang']",2021,10.1088/1748-9326/ac1cb9
95,Geophysical Research Letters,Geophysical Research Letters,"['Fukai Liu', 'Jian Lu', 'L. Ruby Leung']",2022,10.1029/2022GL098788
96,Climate Dynamics,Climate Dynamics,"['Wei Lin', 'Chunzai Wang']",2023,10.1007/s00382-022-06553-1
97,Proceedings of the National Academy of Sciences,Proceedings of the National Academy of Sciences,"['Yizhou Zhuang', 'Rong Fu', 'Benjamin D. Santer', 'Robert E. Dickinson', 'Alex Hall']",2021,10.1073/pnas.2111875118
98,Communications Earth & Environment,Communications Earth & Environment,"['Hervé Douville', 'Saïd Qasmi', 'Aurélien Ribes', 'Olivier Bock']",2022,10.1038/s43247-022-00561-z
99,Remote Sensing,Remote Sensing,"['Lingyu Zhou', 'Yan Xia', 'Chuanfeng Zhao']",2022,10.3390/rs14215364
100,Geophysical Research Letters,Geophysical Research Letters,"['Jian Cao', 'Hao Wang', 'Bin Wang', 'Haikun Zhao', 'Chao Wang', 'Xiaowei Zhu']",2022,10.1029/2022GL100270
101,Nature Communications,Nature Communications,"['Jun Ge', 'Qi Liu', 'Beilei Zan', 'Zhiqiang Lin', 'Sha Lu', 'Bo Qiu', 'Weidong Guo']",2022,10.1038/s41467-022-33622-0
102,Geophysical Research Letters,Geophysical Research Letters,"['Shipeng Zhang', 'Philip Stier', 'Guy Dagan', 'Minghuai Wang']",2022,10.1029/2021GL095629
103,Climate Dynamics,Climate Dynamics,"['Donald P. Cummins', 'David B. Stephenson', 'Peter A. Stott']",2022,10.1007/s00382-022-06242-z
104,Current Opinion in Environmental Sustainability,Current Opinion in Environmental Sustainability,"['Michelle TH van Vliet', 'Martina Flörke', 'John A Harrison', 'Nynke Hofstra', 'Virginie Keller', 'Fulco Ludwig', 'J Emiel Spanier', 'Maryna Strokal', 'Yoshihide Wada', 'Yingrong Wen', 'Richard J Williams']",2019,10.1016/j.cosust.2018.10.013
105,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Nora L. S. Fahrenbach', 'Massimo A. Bollasina']",2023,10.5194/acp-23-877-2023
106,Climate Dynamics,Climate Dynamics,"['Tianyun Dong', 'Wenjie Dong', 'Taichen Feng', 'Xian Zhu']",2021,10.1007/s00382-020-05461-6
