,journal_title,article_title,contributors,year,doi
17,Climate Dynamics,Climate Dynamics,"['Mark D. Risser', 'William D. Collins', 'Michael F. Wehner', 'Travis A. O’Brien', 'Christopher J. Paciorek', 'John P. O’Brien', 'Christina M. Patricola', 'Huanping Huang', 'Paul A. Ullrich', 'Burlen Loring']",2023,10.1007/s00382-022-06321-1
18,Journal of Meteorological Research,Journal of Meteorological Research,"['Xiaole Su', 'Tongwen Wu', 'Jie Zhang', 'Yong Zhang', 'Junli Jin', 'Qing Zhou', 'Fang Zhang', 'Yiming Liu', 'Yumeng Zhou', 'Lin Zhang', 'Steven T. Turnock', 'Kalli Furtado']",2022,10.1007/s13351-022-1202-7
19,Journal of Southern Hemisphere Earth Systems Science,Journal of Southern Hemisphere Earth Systems Science,"['Fraser Dennison', 'Matthew T. Woodhouse', 'Eun-Pa Lim']",2023,10.1071/ES22015
20,Theoretical and Applied Climatology,Theoretical and Applied Climatology,"['Haodong Jin', 'Xiaodong Li', 'Oliver W. Frauenfeld', 'Yaohua Zhao', 'Cong Chen', 'Ran Du', 'Jun Du', 'Xiaoqing Peng']",2022,10.1007/s00704-022-04081-w
21,Journal of Climate,Journal of Climate,"['Paul-Arthur Monerie', 'Laura J. Wilcox', 'Andrew G. Turner']",2022,10.1175/JCLI-D-21-0412.1
22,Climate Dynamics,Climate Dynamics,"['Yumeng Zhou', 'Tongwen Wu', 'Yang Zhou', 'Jie Zhang', 'Fang Zhang', 'Xiaole Su', 'Weihua Jie', 'He Zhao', 'Yanwu Zhang', 'Jun Wang']",2023,10.1007/s00382-023-06706-w
23,Climate Dynamics,Climate Dynamics,['Liang Chen'],2021,10.1007/s00382-020-05498-7
24,Communications Earth & Environment,Communications Earth & Environment,"['Michael S. Diamond', 'Jake J. Gristey', 'Jennifer E. Kay', 'Graham Feingold']",2022,10.1038/s43247-022-00546-y
25,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Roland Séférian', 'Pierre Nabat', 'Martine Michou', 'David Saint‐Martin', 'Aurore Voldoire', 'Jeanne Colin', 'Bertrand Decharme', 'Christine Delire', 'Sarah Berthet', 'Matthieu Chevallier', 'Stephane Sénési', 'Laurent Franchisteguy', 'Jessica Vial', 'Marc Mallet', 'Emilie Joetzjer', 'Olivier Geoffroy', 'Jean‐François Guérémy', 'Marie‐Pierre Moine', 'Rym Msadek', 'Aurélien Ribes', 'Matthias Rocher', 'Romain Roehrig', 'David Salas‐y‐Mélia', 'Emilia Sanchez', 'Laurent Terray', 'Sophie Valcke', 'Robin Waldman', 'Olivier Aumont', 'Laurent Bopp', 'Julie Deshayes', 'Christian Éthé', 'Gurvan Madec']",2019,10.1029/2019MS001791
26,Geoscientific Model Development,Geoscientific Model Development,"['Charlotte Pascoe', 'Bryan N. Lawrence', 'Eric Guilyardi', 'Martin Juckes', 'Karl E. Taylor']",2020,10.5194/gmd-13-2149-2020
