,journal_title,article_title,contributors,year,doi
105,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['Olaf Morgenstern', 'Douglas E. Kinnison', 'Michael Mills', 'Martine Michou', 'Larry W. Horowitz', 'Pu Lin', 'Makoto Deushi', 'Kohei Yoshida', 'Fiona M. O’Connor', 'Yongming Tang', 'N. Luke Abraham', 'James Keeble', 'Fraser Dennison', 'Eugene Rozanov', 'Tatiana Egorova', 'Timofei Sukhodolov', 'Guang Zeng']",2022,10.1029/2022JD037123
106,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Zhonghua Zheng', 'Matthew West', 'Lei Zhao', 'Po-Lun Ma', 'Xiaohong Liu', 'Nicole Riemer']",2021,10.5194/acp-21-17727-2021
107,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['Travis Aerenson', 'Roger Marchand', 'Hélène Chepfer', 'Brian Medeiros']",2022,10.1029/2021JD035865
108,Journal of Hydrometeorology,Journal of Hydrometeorology,"['Mingxing Li', 'Peili Wu', 'Zhuguo Ma', 'Zhihua Pan', 'Meixia Lv', 'Qing Yang', 'Yawen Duan']",2022,10.1175/JHM-D-21-0132.1
109,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['I. Vanderkelen', 'N. P. M. Lipzig', 'W. J. Sacks', 'D. M. Lawrence', 'M. P. Clark', 'N. Mizukami', 'Y. Pokhrel', 'W. Thiery']",2021,10.1029/2020JD034485
110,Geophysical Research Letters,Geophysical Research Letters,"['A. Gettelman', 'R. Lamboll', 'C. G. Bardeen', 'P. M. Forster', 'D. Watson‐Parris']",2021,10.1029/2020GL091805
111,Geoscientific Model Development,Geoscientific Model Development,"['Sheri Mickelson', 'Alice Bertini', 'Gary Strand', 'Kevin Paul', 'Eric Nienhouse', 'John Dennis', 'Mariana Vertenstein']",2020,10.5194/gmd-13-5567-2020
112,Geophysical Research Letters,Geophysical Research Letters,"['J. S. Wan', 'D. S. Hamilton', 'N. M. Mahowald']",2021,10.1029/2020GL089758
113,Geophysical Research Letters,Geophysical Research Letters,"['Yutian Wu', 'Jian Lu', 'Qinghua Ding', 'Fukai Liu']",2021,10.1029/2021GL094189
114,Atmospheric Environment,Atmospheric Environment,"['I. Ortega', 'J.W. Hannigan', 'R.R. Buchholz', 'G. Pfister']",2021,10.1016/j.atmosenv.2021.118663
115,Global and Planetary Change,Global and Planetary Change,"['Jasti S. Chowdary', 'Tirumani Siva Saikrishna', 'Dandi A. Ramu', 'Patekar Darshana', 'Anant Parekh', 'C. Gnanaseelan', 'Krishna Kishore Osuri']",2023,10.1016/j.gloplacha.2022.104000
116,Geophysical Research Letters,Geophysical Research Letters,"['J. T. Fasullo', 'N. Rosenbloom', 'R. R. Buchholz', 'G. Danabasoglu', 'D. M. Lawrence', 'J.‐F. Lamarque']",2021,10.1029/2021GL093841
117,Geophysical Research Letters,Geophysical Research Letters,"['Andrew G. Pauling', 'Mitchell Bushuk', 'Cecilia M. Bitz']",2021,10.1029/2021GL092558
118,Earth's Future,Earth's Future,"['Daniel M. Hueholt', 'Elizabeth A. Barnes', 'James W. Hurrell', 'Jadwiga H. Richter', 'Lantao Sun']",2023,10.1029/2023EF003488
119,Earth System Dynamics,Earth System Dynamics,"['Clementine Dalelane', 'Kristina Winderlich', 'Andreas Walter']",2023,10.5194/esd-14-17-2023
120,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Xi Zhao', 'Xiaohong Liu', 'Susannah M. Burrows', 'Yang Shi']",2021,10.5194/acp-21-2305-2021
121,Geophysical Research Letters,Geophysical Research Letters,"['Christopher B. Skinner', 'Juan M. Lora', 'Clay Tabor', 'Jiang Zhu']",2023,10.1029/2022GL101750
122,Advances in Atmospheric Sciences,Advances in Atmospheric Sciences,"['Jing Peng', 'Li Dan', 'Xiba Tang']",2023,10.1007/s00376-022-2195-y
123,Geophysical Research Letters,Geophysical Research Letters,"['Panxi Dai', 'Ji Nie']",2022,10.1029/2022GL099007
124,Geophysical Research Letters,Geophysical Research Letters,"['A. K. DuVivier', 'M. M. Holland', 'L. Landrum', 'H. A. Singh', 'D. A. Bailey', 'E. A. Maroon']",2021,10.1029/2021GL094287
125,Atmosphere,Atmosphere,"['Chunlei Liu', 'Ni Chen', 'Jingchao Long', 'Ning Cao', 'Xiaoqing Liao', 'Yazhu Yang', 'Niansen Ou', 'Liang Jin', 'Rong Zheng', 'Ke Yang', 'Qianye Su']",2022,10.3390/atmos13101738
126,Geoscientific Model Development,Geoscientific Model Development,"['Jingzhe Sun', 'Yingjing Jiang', 'Shaoqing Zhang', 'Weimin Zhang', 'Lv Lu', 'Guangliang Liu', 'Yuhu Chen', 'Xiang Xing', 'Xiaopei Lin', 'Lixin Wu']",2022,10.5194/gmd-15-4805-2022
127,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['P. H. Lauritzen', 'N. K.‐R. Kevlahan', 'T. Toniazzo', 'C. Eldred', 'T. Dubos', 'A. Gassmann', 'V. E. Larson', 'C. Jablonowski', 'O. Guba', 'B. Shipway', 'B. E. Harrop', 'F. Lemarié', 'R. Tailleux', 'A. R. Herrington', 'W. Large', 'P. J. Rasch', 'A. S. Donahue', 'H. Wan', 'A. Conley', 'J. T. Bacmeister']",2022,10.1029/2022MS003117
128,Science Advances,Science Advances,"['Gerald A. Meehl', 'Catherine A. Senior', 'Veronika Eyring', 'Gregory Flato', 'Jean-Francois Lamarque', 'Ronald J. Stouffer', 'Karl E. Taylor', 'Manuel Schlund']",2020,10.1126/sciadv.aba1981
129,Geophysical Research Letters,Geophysical Research Letters,"['Emily M. Gordon', 'Elizabeth A. Barnes']",2022,10.1029/2022GL098635
130,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Tao Zhang', 'Wuyin Lin', 'Andrew M. Vogelmann', 'Minghua Zhang', 'Shaocheng Xie', 'Yi Qin', 'Jean‐Christophe Golaz']",2021,10.1029/2020MS002365
131,Nature Communications,Nature Communications,"['Ran Feng', 'Tripti Bhattacharya', 'Bette L. Otto-Bliesner', 'Esther C. Brady', 'Alan M. Haywood', 'Julia C. Tindall', 'Stephen J. Hunter', 'Ayako Abe-Ouchi', 'Wing-Le Chan', 'Masa Kageyama', 'Camille Contoux', 'Chuncheng Guo', 'Xiangyu Li', 'Gerrit Lohmann', 'Christian Stepanek', 'Ning Tan', 'Qiong Zhang', 'Zhongshi Zhang', 'Zixuan Han', 'Charles J. R. Williams', 'Daniel J. Lunt', 'Harry J. Dowsett', 'Deepak Chandan', 'W. Richard Peltier']",2022,10.1038/s41467-022-28814-7
132,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['Alyssa M. Stansfield', 'Kevin A. Reed']",2021,10.1029/2021JD035197
133,Science of The Total Environment,Science of The Total Environment,"['Matheo Kaemo', 'Elmira Hassanzadeh', 'Ali Nazemi']",2022,10.1016/j.scitotenv.2022.155326
134,Environmental Research Letters,Environmental Research Letters,"['Feng Tian', 'Rong-Hua Zhang', 'Xiujun Wang']",2021,10.1088/1748-9326/abf76f
135,Journal of Animal Ecology,Journal of Animal Ecology,"['Emma J. Talis', 'Christian Che‐Castaldo', 'Bilgecan Şen', 'Kristen Krumhardt', 'Heather J. Lynch']",2022,10.1111/1365-2656.13827
136,Journal of Geophysical Research: Oceans,Journal of Geophysical Research: Oceans,"['Xiaolin Zhang', 'Alyssa R. Atwood', 'Bappaditya Nag', 'Kim M. Cobb']",2022,10.1029/2021JC017587
137,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Neil P. Hindley', 'Nicholas J. Mitchell', 'Neil Cobbett', 'Anne K. Smith', 'Dave C. Fritts', 'Diego Janches', 'Corwin J. Wright', 'Tracy Moffat-Griffin']",2022,10.5194/acp-22-9435-2022
138,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Marc von Hobe', 'Felix Ploeger', 'Paul Konopka', 'Corinna Kloss', 'Alexey Ulanowski', 'Vladimir Yushkov', 'Fabrizio Ravegnani', 'C. Michael Volk', 'Laura L. Pan', 'Shawn B. Honomichl', 'Simone Tilmes', 'Douglas E. Kinnison', 'Rolando R. Garcia', 'Jonathon S. Wright']",2021,10.5194/acp-21-1267-2021
139,Environmental Research Letters,Environmental Research Letters,"['Zachary M Labe', 'Elizabeth A Barnes', 'James W Hurrell']",2023,10.1088/1748-9326/acc81a
140,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['A. Gettelman', 'C. G. Bardeen', 'C. S. McCluskey', 'E. Järvinen', 'J. Stith', 'C. Bretherton', 'G. McFarquhar', 'C. Twohy', ""J. D'Alessandro"", 'W. Wu']",2020,10.1029/2020JD032619
141,Geophysical Research Letters,Geophysical Research Letters,"['Andrea Marcheggiani', 'Jon Robson', 'Paul‐Arthur Monerie', 'Thomas J. Bracegirdle', 'Doug Smith']",2023,10.1029/2022GL102071
142,Quarterly Journal of the Royal Meteorological Society,Quarterly Journal of the Royal Meteorological Society,"['Aman Gupta', 'Edwin P. Gerber', 'Peter H. Lauritzen']",2020,10.1002/qj.3881
143,Frontiers in Sustainable Cities,Frontiers in Sustainable Cities,"['Sergio Ibarra-Espinosa', 'Amanda Rehbein', 'Edmilson Dias de Freitas', 'Leila Martins', 'Maria de Fatima Andrade', 'Eduardo Landulfo']",2022,10.3389/frsc.2022.883112
144,Journal of Geophysical Research: Oceans,Journal of Geophysical Research: Oceans,"['Won‐Il Lim', 'Hyo‐Seok Park', 'Alek A. Petty', 'Kyong‐Hwan Seo']",2022,10.1029/2021JC018066
145,Geophysical Research Letters,Geophysical Research Letters,"['Madison M. Smith', 'Bonnie Light', 'Amy R. Macfarlane', 'Don K. Perovich', 'Marika M. Holland', 'Matthew D. Shupe']",2022,10.1029/2022GL098349
146,The Cryosphere,The Cryosphere,"['Christiaan T. van Dalum', 'Willem Jan van de Berg', 'Stef Lhermitte', 'Michiel R. van den Broeke']",2020,10.5194/tc-14-3645-2020
147,Geophysical Research Letters,Geophysical Research Letters,"['Benjamin A. Toms', 'Elizabeth A. Barnes', 'James W. Hurrell']",2021,10.1029/2021GL093842
148,Environmental Research Letters,Environmental Research Letters,"['Charles D Koven', 'Benjamin M Sanderson', 'Abigail L S Swann']",2023,10.1088/1748-9326/acab1a
149,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Huan Guo', 'Yi Ming', 'Songmiao Fan', 'Andrew T. Wittenberg', 'Rong Zhang', 'Ming Zhao', 'Linjiong Zhou']",2022,10.1029/2022MS003111
150,npj Climate and Atmospheric Science,npj Climate and Atmospheric Science,"['Jeong-Gil Lee', 'Yoo-Geun Ham']",2023,10.1038/s41612-023-00402-6
151,Earth's Future,Earth's Future,"['Justin S. Mankin', 'Flavio Lehner', 'Sloan Coats', 'Karen A. McKinnon']",2020,10.1029/2020EF001610
152,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['David A. Bailey', 'Marika M. Holland', 'Alice K. DuVivier', 'Elizabeth C. Hunke', 'Adrian K. Turner']",2020,10.1029/2020MS002154
153,Climate Dynamics,Climate Dynamics,"['Yumeng Zhou', 'Tongwen Wu', 'Yang Zhou', 'Jie Zhang', 'Fang Zhang', 'Xiaole Su', 'Weihua Jie', 'He Zhao', 'Yanwu Zhang', 'Jun Wang']",2023,10.1007/s00382-023-06706-w
154,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['Hui Li', 'Jadwiga H. Richter', 'Chia‐Ying Lee', 'Hyemi Kim']",2022,10.1029/2022JD036986
155,Wind Energy Science,Wind Energy Science,"['Andrea N. Hahmann', 'Oscar García-Santiago', 'Alfredo Peña']",2022,10.5194/wes-7-2373-2022
156,The Cryosphere,The Cryosphere,"['William H. Lipscomb', 'Gunter R. Leguy', 'Nicolas C. Jourdain', 'Xylar Asay-Davis', 'Hélène Seroussi', 'Sophie Nowicki']",2021,10.5194/tc-15-633-2021
157,Aerosol in the Earth system,Aerosols and Climate,"['Natalie Mahowald', 'Ken S. Carslaw']",2022,10.1016/B978-0-12-819766-0.00015-8
158,Agricultural and Forest Meteorology,Agricultural and Forest Meteorology,"['Kuang-Yu Chang', 'William J. Riley', 'Trevor F. Keenan']",2022,10.1016/j.agrformet.2022.109158
159,Polar Science,Polar Science,"['Mikhail M. Latonin', 'Igor L. Bashmachnikov', 'Leonid P. Bobylev', 'Richard Davy']",2021,10.1016/j.polar.2021.100677
160,Science Advances,Science Advances,"['Peter Yu Feng Siew', 'Camille Li', 'Mingfang Ting', 'Stefan P. Sobolowski', 'Yutian Wu', 'Xiaodan Chen']",2021,10.1126/sciadv.abg4893
161,Polar Science,Polar Science,"['Suraj Ravindran', 'Vimlesh Pant', 'A.K. Mitra', 'Avinash Kumar']",2021,10.1016/j.polar.2021.100721
162,Geoscientific Model Development,Geoscientific Model Development,"['Peter Hitchcock', 'Amy Butler', 'Andrew Charlton-Perez', 'Chaim I. Garfinkel', 'Tim Stockdale', 'James Anstey', 'Dann Mitchell', 'Daniela I. V. Domeisen', 'Tongwen Wu', 'Yixiong Lu', 'Daniele Mastrangelo', 'Piero Malguzzi', 'Hai Lin', 'Ryan Muncaster', 'Bill Merryfield', 'Michael Sigmond', 'Baoqiang Xiang', 'Liwei Jia', 'Yu-Kyung Hyun', 'Jiyoung Oh', 'Damien Specq', 'Isla R. Simpson', 'Jadwiga H. Richter', 'Cory Barton', 'Jeff Knight', 'Eun-Pa Lim', 'Harry Hendon']",2022,10.5194/gmd-15-5073-2022
163,Proceedings of the National Academy of Sciences,Proceedings of the National Academy of Sciences,"['D. G. MacMartin', 'D. Visioni', 'B. Kravitz', 'J.H. Richter', 'T. Felgenhauer', 'W. R. Lee', 'D. R. Morrow', 'E. A. Parson', 'M. Sugiyama']",2022,10.1073/pnas.2202230119
164,Global Change Biology,Global Change Biology,"['Pieter Candry', 'Britt Abrahamson', 'David Allan Stahl', 'Mari‐Karoliina Henriikka Winkler']",2023,10.1111/gcb.16850
165,npj Climate and Atmospheric Science,npj Climate and Atmospheric Science,"['Ragnhild Bieltvedt Skeie', 'Gunnar Myhre', 'Øivind Hodnebrog', 'Philip J. Cameron-Smith', 'Makoto Deushi', 'Michaela I. Hegglin', 'Larry W. Horowitz', 'Ryan J. Kramer', 'Martine Michou', 'Michael J. Mills', 'Dirk J. L. Olivié', 'Fiona M. O’ Connor', 'David Paynter', 'Bjørn H. Samset', 'Alistair Sellar', 'Drew Shindell', 'Toshihiko Takemura', 'Simone Tilmes', 'Tongwen Wu']",2020,10.1038/s41612-020-00131-0
166,Journal of Meteorological Research,Journal of Meteorological Research,"['Xiaole Su', 'Tongwen Wu', 'Jie Zhang', 'Yong Zhang', 'Junli Jin', 'Qing Zhou', 'Fang Zhang', 'Yiming Liu', 'Yumeng Zhou', 'Lin Zhang', 'Steven T. Turnock', 'Kalli Furtado']",2022,10.1007/s13351-022-1202-7
167,Ecological Indicators,Ecological Indicators,"['Bilgecan Şen', 'Christian Che-Castaldo', 'Kristen M. Krumhardt', 'Laura Landrum', 'Marika M. Holland', 'Michelle A. LaRue', 'Matthew C. Long', 'Stéphanie Jenouvrier', 'Heather J. Lynch']",2023,10.1016/j.ecolind.2023.110239
168,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['David Painemal', 'Andrea F. Corral', 'Armin Sorooshian', 'Michael A. Brunke', 'Seethala Chellappan', 'Vesta Afzali Gorooh', 'Seung‐Hee Ham', ""Larry O'Neill"", 'William L. Smith', 'George Tselioudis', 'Hailong Wang', 'Xubin Zeng', 'Paquita Zuidema']",2021,10.1029/2020JD033423
169,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['Guang Zeng', 'Olaf Morgenstern', 'Jonny H. T. Williams', 'Fiona M. O’Connor', 'Paul T. Griffiths', 'James Keeble', 'Makoto Deushi', 'Larry W. Horowitz', 'Vaishali Naik', 'Louisa K. Emmons', 'N. Luke Abraham', 'Alexander T. Archibald', 'Susanne E. Bauer', 'Birgit Hassler', 'Martine Michou', 'Michael J. Mills', 'Lee T. Murray', 'Naga Oshima', 'Lori T. Sentman', 'Simone Tilmes', 'Kostas Tsigaridis', 'Paul J. Young']",2022,10.1029/2022JD036452
170,Biogeosciences,Biogeosciences,"['Jens Terhaar', 'Thomas L. Frölicher', 'Fortunat Joos']",2022,10.5194/bg-19-4431-2022
171,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Ran Feng', 'Bette L. Otto‐Bliesner', 'Esther C. Brady', 'Nan Rosenbloom']",2020,10.1029/2019MS002033
172,The Cryosphere,The Cryosphere,"['Martin Mohrmann', 'Céline Heuzé', 'Sebastiaan Swart']",2021,10.5194/tc-15-4281-2021
173,Journal of Geophysical Research: Oceans,Journal of Geophysical Research: Oceans,"['Patricia DeRepentigny', 'Alexandra Jahn', 'Marika M. Holland', 'Abigail Smith']",2020,10.1029/2020JC016133
174,Journal of Geophysical Research: Oceans,Journal of Geophysical Research: Oceans,"['M. A. Webster', 'A. K. DuVivier', 'M. M. Holland', 'D. A. Bailey']",2021,10.1029/2020JC016308
175,Journal of Geophysical Research: Oceans,Journal of Geophysical Research: Oceans,"['Weiwei Fu', 'J. Keith Moore', 'Francois Primeau', 'Nathan Collier', 'Oluwaseun O. Ogunro', 'Forrest M. Hoffman', 'James T. Randerson']",2022,10.1029/2022JC018965
176,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Andrew Gettelman', 'Chieh-Chieh Chen', 'Charles G. Bardeen']",2021,10.5194/acp-21-9405-2021
177,Climate Dynamics,Climate Dynamics,"['Shipra Jain', 'Saroj K. Mishra', 'Abhishek Anand', 'Popat Salunke', 'John T. Fasullo']",2021,10.1007/s00382-020-05492-z
178,Environmental Research Letters,Environmental Research Letters,"['Renato K Braghiere', 'Joshua B Fisher', 'Kimberley R Miner', 'Charles E Miller', 'John R Worden', 'David S Schimel', 'Christian Frankenberg']",2023,10.1088/1748-9326/acb226
179,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['L. Bock', 'A. Lauer', 'M. Schlund', 'M. Barreiro', 'N. Bellouin', 'C. Jones', 'G. A. Meehl', 'V. Predoi', 'M. J. Roberts', 'V. Eyring']",2020,10.1029/2019JD032321
180,Journal of Geophysical Research: Space Physics,Journal of Geophysical Research: Space Physics,"['K. Ramesh', 'Anne K. Smith']",2021,10.1029/2020JA028904
181,Geoscientific Model Development,Geoscientific Model Development,"['Sara M. Blichner', 'Moa K. Sporre', 'Risto Makkonen', 'Terje K. Berntsen']",2021,10.5194/gmd-14-3335-2021
182,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,['O. Morgenstern'],2021,10.1029/2020JD034161
183,Climate Dynamics,Climate Dynamics,"['Donald P. Cummins', 'David B. Stephenson', 'Peter A. Stott']",2022,10.1007/s00382-022-06242-z
184,Climate Dynamics,Climate Dynamics,"['Rafaela Jane Delfino', 'Pier Luigi Vidale', 'Gerry Bagtasa', 'Kevin Hodges']",2023,10.1007/s00382-023-06742-6
185,Theoretical and Applied Climatology,Theoretical and Applied Climatology,"['Zhizhen Wang', 'Chesheng Zhan', 'Like Ning', 'Hai Guo']",2021,10.1007/s00704-020-03437-4
186,Paleoceanography and Paleoclimatology,Paleoceanography and Paleoclimatology,"['T. Delcroix', 'S. L. L. Michel', 'D. Swingedouw', 'B. Malaizé', 'A.‐L. Daniau', 'R. Abarca‐del‐Rio', 'T. Caley', 'A.‐M. Sémah']",2022,10.1029/2022PA004514
187,Journal of Hydrology,Journal of Hydrology,"['Tamanna Kabir', 'Yadu Pokhrel', 'Farshid Felfelani']",2023,10.1016/j.jhydrol.2023.129761
188,International Journal of Climatology,International Journal of Climatology,"['Xunchang (John) Zhang', 'Phillip R. Busteed', 'Jie Chen', 'Lifeng Yuan']",2023,10.1002/joc.7971
189,International Journal of Climatology,International Journal of Climatology,"['Chi Zhang', 'Wei Qi', 'Jinwei Dong', 'Yu Deng']",2022,10.1002/joc.7834
190,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Marcus Lofverstrom', 'Jeremy G. Fyke', 'Katherine Thayer‐Calder', 'Laura Muntjewerf', 'Miren Vizcaino', 'William J. Sacks', 'William H. Lipscomb', 'Bette L. Otto‐Bliesner', 'Sarah L. Bradley']",2020,10.1029/2019MS001984
191,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Yi‐Chi Wang', 'Huang‐Hsiung Hsu', 'Chao‐An Chen', 'Wan‐Ling Tseng', 'Pei‐Chun Hsu', 'Cheng‐Wei Lin', 'Yu‐Luen Chen', 'Li‐Chiang Jiang', 'Yu‐Chi Lee', 'Hsin‐Chien Liang', 'Wen‐Ming Chang', 'Wei‐Liang Lee', 'Chein‐Jung Shiu']",2021,10.1029/2020MS002353
192,Geophysical Research Letters,Geophysical Research Letters,"['J. Shaw', 'Z. McGraw', 'O. Bruno', 'T. Storelvmo', 'S. Hofer']",2022,10.1029/2021GL096191
193,Frontiers in Marine Science,Frontiers in Marine Science,"['Bowen Zhao', 'Pengfei Lin', 'Aixue Hu', 'Hailong Liu', 'Mengrong Ding', 'Zipeng Yu', 'Yongqiang Yu']",2022,10.3389/fmars.2022.1007646
194,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Gerald A. Meehl', 'Christine Shields', 'Julie M. Arblaster', 'H. Annamalai', 'Rich Neale']",2020,10.1029/2019MS001962
195,Environmental Research Letters,Environmental Research Letters,"['J-L F Li', 'Kuan-Man Xu', 'Mark Richardson', 'Wei-Liang Lee', 'J H Jiang', 'Jia-Yuh Yu', 'Yi-Hui Wang', 'Eric Fetzer', 'Li-Chiao Wang', 'Graeme Stephens', 'Hsin-Chien Liang']",2020,10.1088/1748-9326/abc7dd
196,Geophysical Research Letters,Geophysical Research Letters,"['Alan M. Rhoades', 'Andrew D. Jones', 'Abhishekh Srivastava', 'Huanping Huang', ""Travis A. O'Brien"", 'Christina M. Patricola', 'Paul A. Ullrich', 'Michael Wehner', 'Yang Zhou']",2020,10.1029/2020GL089096
197,Nature Communications,Nature Communications,"['Camilla W. Stjern', 'Øivind Hodnebrog', 'Gunnar Myhre', 'Ignacio Pisso']",2023,10.1038/s41467-023-39298-4
198,Journal of Climate,Journal of Climate,"['Mathew Barlow', 'Andrew Hoell', 'Laurie Agel']",2021,10.1175/JCLI-D-19-1026.1
199,Nature Communications,Nature Communications,"['Futing Zhang', 'Zuozhu Wen', 'Shanlin Wang', 'Weiyi Tang', 'Ya-Wei Luo', 'Sven A. Kranz', 'Haizheng Hong', 'Dalin Shi']",2022,10.1038/s41467-022-34586-x
200,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['John T. Fasullo', 'Jadwiga H. Richter']",2023,10.5194/acp-23-163-2023
201,International Journal of Climatology,International Journal of Climatology,"['Fernanda Casagrande', 'Letícia Stachelski', 'Ronald Buss de Souza']",2023,10.1002/joc.7916
202,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['Jackson Yip', 'Minghui Diao', 'Tyler Barone', 'Israel Silber', 'Andrew Gettelman']",2021,10.1029/2021JD034653
203,Geophysical Research Letters,Geophysical Research Letters,"['Hien X. Bui', 'Pang‐Chi Hsu']",2023,10.1029/2022GL101773
204,Earth System Dynamics,Earth System Dynamics,"['Keith B. Rodgers', 'Sun-Seon Lee', 'Nan Rosenbloom', 'Axel Timmermann', 'Gokhan Danabasoglu', 'Clara Deser', 'Jim Edwards', 'Ji-Eun Kim', 'Isla R. Simpson', 'Karl Stein', 'Malte F. Stuecker', 'Ryohei Yamaguchi', 'Tamás Bódai', 'Eui-Seok Chung', 'Lei Huang', 'Who M. Kim', 'Jean-François Lamarque', 'Danica L. Lombardozzi', 'William R. Wieder', 'Stephen G. Yeager']",2021,10.5194/esd-12-1393-2021
205,Geophysical Research Letters,Geophysical Research Letters,"['Grégory V. Cesana', 'Théodore Khadir', 'Hélène Chepfer', 'Marjolaine Chiriaco']",2022,10.1029/2022GL099777
206,Advances in Climate Change Research,Advances in Climate Change Research,"['Zan-Pin Xing', 'Lin Zhao', 'Lei Fan', 'Guo-Jie Hu', 'De-Fu Zou', 'Chong Wang', 'Shu-Ci Liu', 'Er-Ji Du', 'Yao Xiao', 'Ren Li', 'Guang-Yue Liu', 'Yong-Ping Qiao', 'Jian-Zong Shi']",2023,10.1016/j.accre.2023.01.007
207,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['J. H. Jungclaus', 'S. J. Lorenz', 'H. Schmidt', 'V. Brovkin', 'N. Brüggemann', 'F. Chegini', 'T. Crüger', 'P. De‐Vrese', 'V. Gayler', 'M. A. Giorgetta', 'O. Gutjahr', 'H. Haak', 'S. Hagemann', 'M. Hanke', 'T. Ilyina', 'P. Korn', 'J. Kröger', 'L. Linardakis', 'C. Mehlmann', 'U. Mikolajewicz', 'W. A. Müller', 'J. E. M. S. Nabel', 'D. Notz', 'H. Pohlmann', 'D. A. Putrasahan', 'T. Raddatz', 'L. Ramme', 'R. Redler', 'C. H. Reick', 'T. Riddick', 'T. Sam', 'R. Schneck', 'R. Schnur', 'M. Schupfner', 'J.‐S. Storch', 'F. Wachsmann', 'K.‐H. Wieners', 'F. Ziemen', 'B. Stevens', 'J. Marotzke', 'M. Claussen']",2022,10.1029/2021MS002813
208,Caffeine: CoArray Fortran Framework of Efficient Interfaces to Network Environments,2022 IEEE/ACM Eighth Workshop on the LLVM Compiler Infrastructure in HPC (LLVM-HPC),"['Damian Rouson', 'Dan Bonachea']",2022,10.1109/LLVM-HPC56686.2022.00009
209,Geophysical Research Letters,Geophysical Research Letters,"['Fortunat Joos', 'Angélique Hameau', 'Thomas L. Frölicher', 'David B. Stephenson']",2023,10.1029/2023GL102857
210,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Xi Zhao', 'Xiaohong Liu', 'Vaughan T. J. Phillips', 'Sachin Patade']",2021,10.5194/acp-21-5685-2021
211,The Cryosphere,The Cryosphere,"['Abigail Smith', 'Alexandra Jahn', 'Clara Burgard', 'Dirk Notz']",2022,10.5194/tc-16-3235-2022
212,Geoscientific Model Development,Geoscientific Model Development,"['Lynsay Spafford', 'Andrew H. MacDougall']",2021,10.5194/gmd-14-5863-2021
213,Global Biogeochemical Cycles,Global Biogeochemical Cycles,"['Amanda R. Fay', 'Galen A. McKinley', 'Nicole S. Lovenduski', 'Yassir Eddebbar', 'Michael N. Levy', 'Matthew C. Long', 'Holly C. Olivarez', 'Rea R. Rustagi']",2023,10.1029/2022GB007513
214,Climate of the Past,Climate of the Past,"['Mark Reyers', 'Stephanie Fiedler', 'Patrick Ludwig', 'Christoph Böhm', 'Volker Wennrich', 'Yaping Shao']",2023,10.5194/cp-19-517-2023
215,Journal of Oceanology and Limnology,Journal of Oceanology and Limnology,"['Yun Liang', 'Yan Du', 'Shang-Ping Xie']",2023,10.1007/s00343-022-1433-6
216,Biogeosciences,Biogeosciences,"['Natacha Le Grix', 'Jakob Zscheischler', 'Keith B. Rodgers', 'Ryohei Yamaguchi', 'Thomas L. Frölicher']",2022,10.5194/bg-19-5807-2022
217,Land Degradation & Development,Land Degradation & Development,"['Zhaoqi Wang', 'Yuanhao Lin', 'Lang Cai', 'Guiling Wu', 'Kai Zheng', 'Xiang Liu', 'Xiaotao Huang']",2023,10.1002/ldr.4679
