,journal_title,article_title,contributors,year,doi
87,Journal of Climate,Journal of Climate,"['Junho Yang', 'Mikyoung Jun', 'Courtney Schumacher', 'R. Saravanan']",2019,10.1175/JCLI-D-18-0527.1
88,Earth System Dynamics,Earth System Dynamics,"['Mathias Hauser', 'Wim Thiery', 'Sonia Isabelle Seneviratne']",2019,10.5194/esd-10-157-2019
89,Journal of Geophysical Research: Space Physics,Journal of Geophysical Research: Space Physics,"['Christine Smith‐Johnsen', 'Daniel Robert Marsh', 'Anne K. Smith', 'Hilde Nesse Tyssøy', 'Ville Maliniemi']",2022,10.1029/2021JA029998
90,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['Sifan A. Koriche', 'Sri D. Nandini‐Weiss', 'Matthias Prange', 'Joy S. Singarayer', 'Klaus Arpe', 'Hannah L. Cloke', 'Michael Schulz', 'Pepijn Bakker', 'Suzanne A. G. Leroy', 'Michael Coe']",2021,10.1029/2020JD034251
91,Nature Communications,Nature Communications,"['Ruiqiang Ding', 'Hyacinth C. Nnamchi', 'Jin-Yi Yu', 'Tim Li', 'Cheng Sun', 'Jianping Li', 'Yu‐Heng Tseng', 'Xichen Li', 'Fei Xie', 'Juan Feng', 'Kai Ji', 'Xumin Li']",2023,10.1038/s41467-023-36564-3
92,Forests,Forests,"['Benjamin Ahlswede', 'R. Thomas']",2017,10.3390/f8120499
93,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Ben Kravitz', 'Douglas G. MacMartin', 'Daniele Visioni', 'Olivier Boucher', 'Jason N. S. Cole', 'Jim Haywood', 'Andy Jones', 'Thibaut Lurton', 'Pierre Nabat', 'Ulrike Niemeier', 'Alan Robock', 'Roland Séférian', 'Simone Tilmes']",2021,10.5194/acp-21-4231-2021
94,Journal of Climate,Journal of Climate,"['Russell Blackport', 'Paul J. Kushner']",2018,10.1175/JCLI-D-18-0192.1
95,Journal of Geophysical Research: Space Physics,Journal of Geophysical Research: Space Physics,"['S. Chakraborty', 'L. Qian', 'J. M. Ruohoniemi', 'J. B. H. Baker', 'J. M. Mclnerney', 'N. Nishitani']",2021,10.1029/2021JA029300
96,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Jialiang Ma', 'Shiming Xu', 'Bin Wang']",2020,10.1029/2020MS002052
97,Journal of Climate,Journal of Climate,"['Dehai Luo', 'Xiaodan Chen', 'James Overland', 'Ian Simmonds', 'Yutian Wu', 'Pengfei Zhang']",2019,10.1175/JCLI-D-18-0449.1
98,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['Boyan Gu', 'Tong Ren', 'Chia‐Pang Kuo', 'Ping Yang', 'Kenneth Bowman']",2021,10.1029/2020JD033968
99,Proceedings of the National Academy of Sciences,Proceedings of the National Academy of Sciences,"['Jitao Chen', 'Isabel P. Montañez', 'Shuang Zhang', 'Terry T. Isson', 'Sophia I. Macarewich', 'Noah J. Planavsky', 'Feifei Zhang', 'Sofia Rauzi', 'Kierstin Daviau', 'Le Yao', 'Yu-ping Qi', 'Yue Wang', 'Jun-xuan Fan', 'Christopher J. Poulsen', 'Ariel D. Anbar', 'Shu-zhong Shen', 'Xiang-dong Wang']",2022,10.1073/pnas.2115231119
100,Journal of Climate,Journal of Climate,"['Claudia Gessner', 'Erich M. Fischer', 'Urs Beyerle', 'Reto Knutti']",2021,10.1175/JCLI-D-20-0916.1
101,Water Resources Research,Water Resources Research,"['S. C. Swenson', 'D. M. Lawrence']",2015,10.1002/2015WR017582
102,Atmospheric Research,Atmospheric Research,"['Francisco J. Tapiador', 'José-Luis Sánchez', 'Eduardo García-Ortega']",2019,10.1016/j.atmosres.2018.09.010
103,Journal of Climate,Journal of Climate,"['Fei Xie', 'Xin Zhou', 'Jianping Li', 'Quanliang Chen', 'Jiankai Zhang', 'Yang Li', 'Ruiqiang Ding', 'Jiaqing Xue', 'Xuan Ma']",2018,10.1175/JCLI-D-17-0575.1
104,The Cryosphere,The Cryosphere,"['Ole Rieke', 'Marius Årthun', 'Jakob Simon Dörr']",2023,10.5194/tc-17-1445-2023
105,Earth's Future,Earth's Future,"['Hyoeun Oh', 'Soon‐Il An', 'Jongsoo Shin', 'Sang‐Wook Yeh', 'Seung‐Ki Min', 'Seok‐Woo Son', 'Jong‐Seong Kug']",2022,10.1029/2021EF002623
106,Journal of Climate,Journal of Climate,"['Jiechun Deng', 'Aiguo Dai', 'Haiming Xu']",2020,10.1175/JCLI-D-19-0195.1
107,Journal of Climate,Journal of Climate,"['Edgar L Andreas', 'Rachel E. Jordan']",2015,10.1175/JCLI-D-14-00768.1
108,WIREs Climate Change,WIREs Climate Change,['Mark C. Urban'],2019,10.1002/wcc.585
109,WIREs Water,WIREs Water,"['Richard J. Boothroyd', 'Richard D. Williams', 'Trevor B. Hoey', 'Brian Barrett', 'Octria A. Prasojo']",2021,10.1002/wat2.1496
110,Environmental Research Letters,Environmental Research Letters,"['K L Smith', 'L M Polvani']",2021,10.1088/1748-9326/ac1375
111,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['M. K. Brown', 'H. G. Lewis', 'A. J. Kavanagh', 'I. Cnossen']",2021,10.1029/2021JD034589
112,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['C. G. Bardeen', 'A. Gettelman', 'E. J. Jensen', 'A. Heymsfield', 'A. J. Conley', 'J. Delanoë', 'M. Deng', 'O. B. Toon']",2013,10.1002/2013JD020193
113,Science Bulletin,Science Bulletin,"['Se-Yong Song', 'Sang-Wook Yeh', 'Soon-Il An', 'Jong-Seong Kug', 'Seung-Ki Min', 'Seok-Woo Son', 'Jongsoo Shin']",2022,10.1016/j.scib.2021.08.013
114,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Pornampai Narenpitak', 'Jan Kazil', 'Takanobu Yamaguchi', 'Patricia K. Quinn', 'Graham Feingold']",2023,10.1029/2022MS003228
115,Applied Sciences,Applied Sciences,"['Ji Won Yoon', 'Sujeong Lim', 'Seon Ki Park']",2021,10.3390/app112311221
116,International Journal of Environmental Health Research,International Journal of Environmental Health Research,['Attila J. Trájer'],2022,10.1080/09603123.2020.1793918
117,Earth and Space Science,Earth and Space Science,"['Varunesh Chandra', 'S. Sandeep', 'E. Suhas', 'Aneesh C. Subramanian']",2022,10.1029/2021EA002185
118,Science of The Total Environment,Science of The Total Environment,"['Guoyong Leng', 'Jim W. Hall']",2021,10.1016/j.scitotenv.2020.144035
119,Geophysical Research Letters,Geophysical Research Letters,"['Sijia Lou', 'Yang Yang', 'Hailong Wang', 'Steven J. Smith', 'Yun Qian', 'Philip J. Rasch']",2019,10.1029/2018GL080941
120,Progress in Oceanography,Progress in Oceanography,"['N. Van Oostende', 'R. Dussin', 'C.A. Stock', 'A.D. Barton', 'E. Curchitser', 'J.P. Dunne', 'B.B. Ward']",2018,10.1016/j.pocean.2018.10.009
121,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Peter A. Bogenschutz', 'Takanobu Yamaguchi', 'Hsiang‐He Lee']",2021,10.1029/2020MS002239
122,Nature Communications,Nature Communications,"['Jiping Liu', 'Mirong Song', 'Zhu Zhu', 'Radley M. Horton', 'Yongyun Hu', 'Shang-Ping Xie']",2022,10.1038/s41467-022-32705-2
123,Journal of Geophysical Research: Biogeosciences,Journal of Geophysical Research: Biogeosciences,"['Bronwen Konecky', 'Sylvia G. Dee', 'David C. Noone']",2019,10.1029/2018JG004708
124,Ocean Dynamics,Ocean Dynamics,"['Jialiang Ma', 'Shiming Xu', 'Bin Wang']",2019,10.1007/s10236-019-01280-4
125,Weather and Climate Extremes,Weather and Climate Extremes,"['Abigail B. Jaye', 'Cindy L. Bruyère', 'James M. Done']",2019,10.1016/j.wace.2019.100235
126,Journal of Climate,Journal of Climate,"['Seon-Hwa Kim', 'Hyun-Joon Sung', 'Seong-Joong Kim', 'Eun-Hyuk Baek', 'Ja-Yeon Moon', 'Baek-Min Kim']",2022,10.1175/JCLI-D-21-0635.1
127,Journal of Climate,Journal of Climate,"['Yu Huang', 'Bo Wu', 'Tim Li', 'Tianjun Zhou', 'Bo Liu']",2019,10.1175/JCLI-D-18-0452.1
128,Atmosphere,Atmosphere,"['Mi Yan', 'Jian Liu', 'Zhiyuan Wang']",2017,10.3390/atmos8040064
