,journal_title,article_title,contributors,year,doi
362,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Thorsten Mauritsen', 'Jürgen Bader', 'Tobias Becker', 'Jörg Behrens', 'Matthias Bittner', 'Renate Brokopf', 'Victor Brovkin', 'Martin Claussen', 'Traute Crueger', 'Monika Esch', 'Irina Fast', 'Stephanie Fiedler', 'Dagmar Fläschner', 'Veronika Gayler', 'Marco Giorgetta', 'Daniel S. Goll', 'Helmuth Haak', 'Stefan Hagemann', 'Christopher Hedemann', 'Cathy Hohenegger', 'Tatiana Ilyina', 'Thomas Jahns', 'Diego Jimenéz‐de‐la‐Cuesta', 'Johann Jungclaus', 'Thomas Kleinen', 'Silvia Kloster', 'Daniela Kracher', 'Stefan Kinne', 'Deike Kleberg', 'Gitta Lasslop', 'Luis Kornblueh', 'Jochem Marotzke', 'Daniela Matei', 'Katharina Meraner', 'Uwe Mikolajewicz', 'Kameswarrao Modali', 'Benjamin Möbis', 'Wolfgang A. Müller', 'Julia E. M. S. Nabel', 'Christine C. W. Nam', 'Dirk Notz', 'Sarah‐Sylvia Nyawira', 'Hanna Paulsen', 'Karsten Peters', 'Robert Pincus', 'Holger Pohlmann', 'Julia Pongratz', 'Max Popp', 'Thomas Jürgen Raddatz', 'Sebastian Rast', 'Rene Redler', 'Christian H. Reick', 'Tim Rohrschneider', 'Vera Schemann', 'Hauke Schmidt', 'Reiner Schnur', 'Uwe Schulzweida', 'Katharina D. Six', 'Lukas Stein', 'Irene Stemmler', 'Bjorn Stevens', 'Jin‐Song Storch', 'Fangxing Tian', 'Aiko Voigt', 'Philipp Vrese', 'Karl‐Hermann Wieners', 'Stiig Wilkenskjeld', 'Alexander Winkler', 'Erich Roeckner']",2019,10.1029/2018MS001400
363,Journal of Geophysical Research: Oceans,Journal of Geophysical Research: Oceans,"['Marine Decuypère', 'L. Bruno Tremblay', 'Carolina O. Dufour']",2022,10.1029/2021JC017762
364,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['D. Sidorenko', 'H.F. Goessling', 'N.V. Koldunov', 'P. Scholz', 'S. Danilov', 'D. Barbi', 'W. Cabos', 'O. Gurses', 'S. Harig', 'C. Hinrichs', 'S. Juricke', 'G. Lohmann', 'M. Losch', 'L. Mu', 'T. Rackow', 'N. Rakowsky', 'D. Sein', 'T. Semmler', 'X. Shi', 'C. Stepanek', 'J. Streffing', 'Q. Wang', 'C. Wekerle', 'H. Yang', 'T. Jung']",2019,10.1029/2019MS001696
365,Geoscientific Model Development,Geoscientific Model Development,"['Martin Juckes', 'Karl E. Taylor', 'Paul J. Durack', 'Bryan Lawrence', 'Matthew S. Mizielinski', 'Alison Pamment', 'Jean-Yves Peterschmitt', 'Michel Rixen', 'Stéphane Sénési']",2020,10.5194/gmd-13-201-2020
366,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['Fabian Senf', 'Aiko Voigt', 'Nicolas Clerbaux', 'Anja Hünerbein', 'Hartwig Deneke']",2020,10.1029/2020JD032667
367,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Peter Kuma', 'Frida A.-M. Bender', 'Alex Schuddeboom', 'Adrian J. McDonald', 'Øyvind Seland']",2023,10.5194/acp-23-523-2023
368,Frontiers in Earth Science,Frontiers in Earth Science,"['José Daniel Pabón-Caicedo', 'Paola A. Arias', 'Andrea F. Carril', 'Jhan Carlo Espinoza', 'Lluís Fita Borrel', 'Katerina Goubanova', 'Waldo Lavado-Casimiro', 'Mariano Masiokas', 'Silvina Solman', 'Ricardo Villalba']",2020,10.3389/feart.2020.00061
369,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Stephan Juricke', 'Sergey Danilov', 'Nikolay Koldunov', 'Marcel Oliver', 'Dmitry Sidorenko']",2020,10.1029/2019MS001855
370,Geoscientific Model Development,Geoscientific Model Development,"['Thomas Rackow', 'Dmitry V. Sein', 'Tido Semmler', 'Sergey Danilov', 'Nikolay V. Koldunov', 'Dmitry Sidorenko', 'Qiang Wang', 'Thomas Jung']",2019,10.5194/gmd-12-2635-2019
371,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Man Yuan', 'Zhuo Song', 'Zhuoran Li', 'Zhao Jing', 'Ping Chang', 'Bingrong Sun', 'Hong Wang', 'Xin Liu', 'Shenghui Zhou', 'Lixin Wu']",2021,10.1029/2021MS002630
372,Geoscientific Model Development,Geoscientific Model Development,"['Ralf Döscher', 'Mario Acosta', 'Andrea Alessandri', 'Peter Anthoni', 'Thomas Arsouze', 'Tommi Bergman', 'Raffaele Bernardello', 'Souhail Boussetta', 'Louis-Philippe Caron', 'Glenn Carver', 'Miguel Castrillo', 'Franco Catalano', 'Ivana Cvijanovic', 'Paolo Davini', 'Evelien Dekker', 'Francisco J. Doblas-Reyes', 'David Docquier', 'Pablo Echevarria', 'Uwe Fladrich', 'Ramon Fuentes-Franco', 'Matthias Gröger', 'Jost v. Hardenberg', 'Jenny Hieronymus', 'M. Pasha Karami', 'Jukka-Pekka Keskinen', 'Torben Koenigk', 'Risto Makkonen', 'François Massonnet', 'Martin Ménégoz', 'Paul A. Miller', 'Eduardo Moreno-Chamarro', 'Lars Nieradzik', 'Twan van Noije', 'Paul Nolan', ""Declan O'Donnell"", 'Pirkka Ollinaho', 'Gijs van den Oord', 'Pablo Ortega', 'Oriol Tintó Prims', 'Arthur Ramos', 'Thomas Reerink', 'Clement Rousset', 'Yohan Ruprich-Robert', 'Philippe Le Sager', 'Torben Schmith', 'Roland Schrödner', 'Federico Serva', 'Valentina Sicardi', 'Marianne Sloth Madsen', 'Benjamin Smith', 'Tian Tian', 'Etienne Tourigny', 'Petteri Uotila', 'Martin Vancoppenolle', 'Shiyu Wang', 'David Wårlind', 'Ulrika Willén', 'Klaus Wyser', 'Shuting Yang', 'Xavier Yepes-Arbós', 'Qiong Zhang']",2022,10.5194/gmd-15-2973-2022
373,Joule,Joule,"['Michael T. Craig', 'Jan Wohland', 'Laurens P. Stoop', 'Alexander Kies', 'Bryn Pickering', 'Hannah C. Bloomfield', 'Jethro Browell', 'Matteo De Felice', 'Chris J. Dent', 'Adrien Deroubaix', 'Felix Frischmuth', 'Paula L.M. Gonzalez', 'Aleksander Grochowicz', 'Katharina Gruber', 'Philipp Härtel', 'Martin Kittel', 'Leander Kotzur', 'Inga Labuhn', 'Julie K. Lundquist', 'Noah Pflugradt', 'Karin van der Wiel', 'Marianne Zeyringer', 'David J. Brayshaw']",2022,10.1016/j.joule.2022.05.010
374,Earth's Future,Earth's Future,"['Jana Sillmann', 'Theodore G. Shepherd', 'Bart van den Hurk', 'Wilco Hazeleger', 'Olivia Martius', 'Julia Slingo', 'Jakob Zscheischler']",2021,10.1029/2020EF001783
375,Geoscientific Model Development,Geoscientific Model Development,"['Maria-Vittoria Guarino', 'Louise C. Sime', 'David Schroeder', 'Grenville M. S. Lister', 'Rosalyn Hatcher']",2020,10.5194/gmd-13-139-2020
376,Current Climate Change Reports,Current Climate Change Reports,"['Masaki Satoh', 'Bjorn Stevens', 'Falko Judt', 'Marat Khairoutdinov', 'Shian-Jiann Lin', 'William M. Putman', 'Peter Düben']",2019,10.1007/s40641-019-00131-0
377,Geoscientific Model Development,Geoscientific Model Development,"['Oliver Gutjahr', 'Nils Brüggemann', 'Helmuth Haak', 'Johann H. Jungclaus', 'Dian A. Putrasahan', 'Katja Lohmann', 'Jin-Song von Storch']",2021,10.5194/gmd-14-2317-2021
378,Asia-Pacific Journal of Atmospheric Sciences,Asia-Pacific Journal of Atmospheric Sciences,"['Dinu Maria Jose', 'Gowdagere Siddaramaiah Dwarakish']",2022,10.1007/s13143-021-00240-7
379,Journal of Climate,Journal of Climate,"['Yanjie Wu', 'Robert L. Korty']",2022,10.1175/JCLI-D-21-0767.1
380,Earth's Future,Earth's Future,"['Adam H. Sobel', 'Allison A. Wing', 'Suzana J. Camargo', 'Christina M. Patricola', 'Gabriel A. Vecchi', 'Chia‐Ying Lee', 'Michael K. Tippett']",2021,10.1029/2021EF002275
381,Coastal Engineering Journal,Coastal Engineering Journal,"['Sotaro Mori', 'Tomoya Shimura', 'Takuya Miyashita', 'Adrean Webb', 'Nobuhito Mori']",2022,10.1080/21664250.2022.2145682
382,Current Climate Change Reports,Current Climate Change Reports,['Angeline G. Pendergrass'],2020,10.1007/s40641-020-00157-9
383,Climate Theory and Tropical Cyclone Risk Assessment,Hurricane Risk,['Kevin Walsh'],2019,10.1007/978-3-030-02402-4_8
384,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['Wenmin Man', 'Tianjun Zhou', 'Jie Jiang', 'Meng Zuo', 'Jun Hu']",2022,10.1029/2021JD036321
385,Journal of Climate,Journal of Climate,"['Yu-Chiao Liang', 'Claude Frankignoul', 'Young-Oh Kwon', 'Guillaume Gastineau', 'Elisa Manzini', 'Gokhan Danabasoglu', 'Lingling Suo', 'Stephen Yeager', 'Yongqi Gao', 'Jisk J. Attema', 'Annalisa Cherchi', 'Rohit Ghosh', 'Daniela Matei', 'Jennifer V. Mecking', 'Tian Tian', 'Ying Zhang']",2021,10.1175/JCLI-D-20-0578.1
386,Geoscientific Model Development,Geoscientific Model Development,"['Chihiro Kodama', 'Tomoki Ohno', 'Tatsuya Seiki', 'Hisashi Yashiro', 'Akira T. Noda', 'Masuo Nakano', 'Yohei Yamada', 'Woosub Roh', 'Masaki Satoh', 'Tomoko Nitta', 'Daisuke Goto', 'Hiroaki Miura', 'Tomoe Nasuno', 'Tomoki Miyakawa', 'Ying-Wen Chen', 'Masato Sugi']",2021,10.5194/gmd-14-795-2021
387,Journal of Climate,Journal of Climate,['Edmund Kar-Man Chang'],2018,10.1175/JCLI-D-17-0899.1
388,Numerical modeling of the global climate and carbon cycle system,Climate Change,['Chris D. Jones'],2021,10.1016/B978-0-12-821575-3.00004-9
389,Nature Climate Change,Nature Climate Change,"['Tanya Fiedler', 'Andy J. Pitman', 'Kate Mackenzie', 'Nick Wood', 'Christian Jakob', 'Sarah E. Perkins-Kirkpatrick']",2021,10.1038/s41558-020-00984-6
390,Advances in Climate Change Research,Advances in Climate Change Research,"['Rongyun Tang', 'Jiafu Mao', 'Mingzhou Jin', 'Anping Chen', 'Yan Yu', 'Xiaoying Shi', 'Yulong Zhang', 'Forrest M. Hoffman', 'Min Xu', 'Yaoping Wang']",2021,10.1016/j.accre.2021.07.001
391,Journal of Climate,Journal of Climate,"['Yohei Yamada', 'Masaki Satoh', 'Masato Sugi', 'Chihiro Kodama', 'Akira T. Noda', 'Masuo Nakano', 'Tomoe Nasuno']",2017,10.1175/JCLI-D-17-0068.1
392,Astronomy & Astrophysics,Astronomy & Astrophysics,"['C. Haslebacher', 'M.-E. Demory', 'B.-O. Demory', 'M. Sarazin', 'P. L. Vidale']",2022,10.1051/0004-6361/202142493
393,Climate Dynamics,Climate Dynamics,"['C. Seiler', 'F. W. Zwiers', 'K. I. Hodges', 'J. F. Scinocca']",2018,10.1007/s00382-017-3634-9
394,Frontiers in Marine Science,Frontiers in Marine Science,"['Ricardo Domingues', 'Akira Kuwano-Yoshida', 'Patricia Chardon-Maldonado', 'Robert E. Todd', 'George Halliwell', 'Hyun-Sook Kim', 'I.-I. Lin', 'Katsufumi Sato', 'Tomoko Narazaki', 'Lynn K. Shay', 'Travis Miles', 'Scott Glenn', 'Jun A. Zhang', 'Steven R. Jayne', 'Luca Centurioni', 'Matthieu Le Hénaff', 'Gregory R. Foltz', 'Francis Bringas', 'M. M. Ali', 'Steven F. DiMarco', 'Shigeki Hosoda', 'Takuya Fukuoka', 'Benjamin LaCour', 'Avichal Mehra', 'Elizabeth R. Sanabia', 'John R. Gyakum', 'Jili Dong', 'John A. Knaff', 'Gustavo Goni']",2019,10.3389/fmars.2019.00446
395,Atmospheric Research,Atmospheric Research,"['A. Gusain', 'S. Ghosh', 'S. Karmakar']",2020,10.1016/j.atmosres.2019.104680
396,Climatic Change,Climatic Change,"['Linh N. Luu', 'Paolo Scussolini', 'Sarah Kew', 'Sjoukje Philip', 'Mugni Hadi Hariadi', 'Robert Vautard', 'Khiem Van Mai', 'Thang Van Vu', 'Kien Ba Truong', 'Friederike Otto', 'Gerard van der Schrier', 'Maarten K. van Aalst', 'Geert Jan van Oldenborgh']",2021,10.1007/s10584-021-03261-3
397,Journal of Geophysical Research: Oceans,Journal of Geophysical Research: Oceans,"['K. Lohmann', 'D. A. Putrasahan', 'J.‐S. Storch', 'O. Gutjahr', 'J. H. Jungclaus', 'H. Haak']",2021,10.1029/2021JC017902
398,Climate Dynamics,Climate Dynamics,"['Alessandro Dosio', 'Martin W. Jury', 'Mansour Almazroui', 'Moetasim Ashfaq', 'Ismaila Diallo', 'Francois A. Engelbrecht', 'Nana A. B. Klutse', 'Christopher Lennard', 'Izidine Pinto', 'Mouhamadou B. Sylla', 'Alain T. Tamoffo']",2021,10.1007/s00382-021-05859-w
399,Sustainability,Sustainability,"['Huihui Zhang', 'Xiao Sun', 'Guoshuai Zhang', 'Xinke Zhang', 'Yujing Miao', 'Min Zhang', 'Zhan Feng', 'Rui Zeng', 'Jin Pei', 'Linfang Huang']",2022,10.3390/su15010631
400,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Dmitry V. Sein', 'Nikolay V. Koldunov', 'Sergey Danilov', 'Qiang Wang', 'Dmitry Sidorenko', 'Irina Fast', 'Thomas Rackow', 'William Cabos', 'Thomas Jung']",2017,10.1002/2017MS001099
401,Nature Communications,Nature Communications,"['Shengpeng Wang', 'Zhao Jing', 'Lixin Wu', 'Shantong Sun', 'Qihua Peng', 'Hong Wang', 'Yu Zhang', 'Jian Shi']",2023,10.1038/s41467-022-35666-8
